VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ID	DEDUP_SUFFIX	COMPOSITE_ID
080	000100	2022012	1000010247	00277657	45244782	Česká spořitelna, a.s.	Ú	financování Projektu	CZK	0,45%	20160826	20301231	žádný	7000000.00 	3739286.75 	2692320.00 	249040.80 	00277657-45244782-20160826-20301231-7000000		00277657-45244782-20160826-20301231-7000000
080	000100	2022012	1000010248	00277665	45244782	Česká spořitelna, a.s.	Ú	INV - chodníky Bernartice - II. etapa	CZK	3,83 %	20220328	20371231	bez ručení	10000000.00 	10000000.00 	0.00 	63398.10 	00277665-45244782-20220328-20371231-10000000		00277665-45244782-20220328-20371231-10000000
080	000100	2022012	1000010248	00277665	45244782	Česká spořitelna, a.s.	Ú	INV - vodovod 3. etapa	CZK	12-měsíční PRIBOR	20140527	20280331	zástavní právo	30000000.00 	20000000.00 	11928000.00 	2784290.70 	00277665-45244782-20140527-20280331-30000000		00277665-45244782-20140527-20280331-30000000
080	000100	2022012	1000010249	00277720	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV Černý Důl	CZK	1,56	20170922	20370831	pozemky za kostelem v Černém Dole a pozemky v ATC Čistá v Krkonoších	27000000.00 	27000000.00 	13534086.00 	1319945.32 	00277720-45317054-20170922-20370831-27000000		00277720-45317054-20170922-20370831-27000000
080	000100	2022012	1000010249	00277720	45317054	Komerční banka, a.s.	Ú	Nákup nemovitostí stpč 217 se stavbou čp 185 a stpč 245 se stavbou bez čp v k.ú. Čistá v Krkonoších	CZK	2,92	20211027	20281130	nebylo sjednáno	4400000.00 	4400000.00 	628800.00 	137037.97 	00277720-45317054-20211027-20281130-4400000		00277720-45317054-20211027-20281130-4400000
080	000100	2022012	1000010251	00277754	45317054	Komerční banka, a.s.	Ú	koupě traktoru	CZK	0,67	20160601	20230531	bez zajištění	1655280.00 	1655280.00 	1552175.25 	39583.81 	00277754-45317054-20160601-20230531-1655280		00277754-45317054-20160601-20230531-1655280
080	000100	2022012	1000010254	00277835	45244782	Česká spořitelna, a.s.	Ú	Jednota	CZK	1,15	20200703	20301231	Žádné zajišťovací prostředky	1850000.00 	1850000.00 	372000.00 	49718.65 	00277835-45244782-20200703-20301231-1850000		00277835-45244782-20200703-20301231-1850000
080	000100	2022012	1000010254	00277835	45244782	Česká spořitelna, a.s.	Ú	Most na Hořejším konci obce	CZK	2,73	20211213	20401130	Žádné zajišťovací prostředky	15000000.00 	0.00 	0.00 	0.00 	00277835-45244782-20211213-20401130-15000000		00277835-45244782-20211213-20401130-15000000
080	000100	2022012	1000010254	00277835	45244782	Česká spořitelna, a.s.	Ú	Most u Mandle	CZK	1,98	20150112	20250531	Žádné zajišťovací prostředky	3345025.00 	3345025.00 	2481384.25 	347446.62 	00277835-45244782-20150112-20250531-3345025		00277835-45244782-20150112-20250531-3345025
080	000100	2022012	1000010256	00277941	45244782	Česká spořitelna, a.s.	Ú	Energeticky úsporná opatření objektu  tělocvičny v obci Chvaleč	CZK	1,18	20150618	20250418	Bez ručení	5000000.00 	5000000.00 	3780000.00 	265305.51 	00277941-45244782-20150618-20250418-5000000		00277941-45244782-20150618-20250418-5000000
080	000100	2022012	1000010256	00277941	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce koupaliště v obci  Chvaleč	CZK	1 měsíční pribor+ 0,57%  p.a.	20210702	20241231	Bez ručení	2000000.00 	1427800.00 	800000.00 	70129.05 	00277941-45244782-20210702-20241231-2000000		00277941-45244782-20210702-20241231-2000000
080	000100	2022012	1000010256	00277941	63998980	ČSOB Leasing, a.s.	Ú	Traktor Kubota M 5111	CZK	4,0259% p.a.	20190327	20240327	Bez ručení	1369720.00 	1369720.00 	1000996.16 	137943.72 	00277941-63998980-20190327-20240327-1369720		00277941-63998980-20190327-20240327-1369720
080	000100	2022012	1000010261	00278025	45244782	Česká spořitelna, a.s.	Ú	Koupě pozemku p.č.264, financování Projektu	CZK	1,26	20170629	20320430	bez zajištění	4600000.00 	4579600.00 	600000.00 	218723.00 	00278025-45244782-20170629-20320430-4600000		00278025-45244782-20170629-20320430-4600000
080	000100	2022012	1000010261	00278025	45244782	Česká spořitelna, a.s.	Ú	Zajištění dostupnosti atraktivit CR v obci Kuks	CZK	1,92	20121129	20230620	bez zajištění	3500000.00 	3500000.00 	3325038.00 	494507.40 	00278025-45244782-20121129-20230620-3500000		00278025-45244782-20121129-20230620-3500000
080	000100	2022012	1000010263	00278084	45317054	Komerční banka, a.s.	Ú	Mostek M - 02 Libňatov	CZK	3,23	20211222	20290731	žádné	4000000.00 	4000000.00 	0.00 	71074.98 	00278084-45317054-20211222-20290731-4000000		00278084-45317054-20211222-20290731-4000000
080	000100	2022012	1000010265	00278165	45317054	Komerční banka, a.s.	Ú	Kanalizace	CZK	0,10	20200615	20350531	Nesjednáno	16497000.00 	16497000.00 	1080000.00 	155888.91 	00278165-45317054-20200615-20350531-16497000		00278165-45317054-20200615-20350531-16497000
080	000100	2022012	1000010265	00278165	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV	CZK	5,05	20110627	20260531	Krycí blankosměnky	4592151.00 	3886964.29 	3519083.26 	1348139.40 	00278165-45317054-20110627-20260531-4592151		00278165-45317054-20110627-20260531-4592151
080	000100	2022012	1000010265	00278165	45317054	Komerční banka, a.s.	Ú	Vodovod	CZK	4,95	20110627	20260531	Krycí blankosměnky	1500000.00 	1500000.00 	1006868.39 	605217.85 	00278165-45317054-20110627-20260531-1500000		00278165-45317054-20110627-20260531-1500000
080	000100	2022012	1000010265	00278165	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace	CZK	1	20111031	20230331	Zástavní právo k nemovitostem	3338901.29 	3338901.29 	3338901.29 	116909.77 	00278165-00020729-20111031-20230331-3338901		00278165-00020729-20111031-20230331-3338901
080	000100	2022012	1000010266	00278203	44848943	Národní rozvojová banka, a.s.	Ú	Rekonstrukce kulturního domu	CZK	0,59	20160509	20260331	Bez zajištění.	3500000.00 	3500000.00 	2236152.00 	95185.50 	00278203-44848943-20160509-20260331-3500000		00278203-44848943-20160509-20260331-3500000
080	000100	2022012	1000010270	00278114	45244782	Česká spořitelna, a.s.	Ú	financování Projektu - kanalizace v obci	CZK	1,13	20200429	20311231	ničím se neručí	12000000.00 	12000000.00 	1200000.00 	207960.98 	00278114-45244782-20200429-20311231-12000000		00278114-45244782-20200429-20311231-12000000
080	000100	2022012	1000010270	00278114	45244782	Česká spořitelna, a.s.	Ú	financování Projektu - sociální bydlení	CZK	1,16	20200429	20230630	ničím se neručí	12876300.00 	12876300.00 	12876300.00 	159876.08 	00278114-45244782-20200429-20230630-12876300		00278114-45244782-20200429-20230630-12876300
080	000100	2022012	1000010270	00278114	45244782	Česká spořitelna, a.s.	Ú	koupě nemovitosti p.p.č.st. 218, jehož součástí je budova č.p. 188, p.p.č. 44/4 vše v k.ú. MS	CZK	6,94	20220614	20360430	ničím se neručí	16000000.00 	16000000.00 	0.00 	415253.33 	00278114-45244782-20220614-20360430-16000000		00278114-45244782-20220614-20360430-16000000
080	000100	2022012	1000010270	00278114	15886492	UniCredit Leasing CZ, a.s.	Ú	nákup traktoru	CZK	3,49	20191230	20240331	převodem práva	1419086.69 	1419086.69 	954194.58 	75600.12 	00278114-15886492-20191230-20240331-1419086		00278114-15886492-20191230-20240331-1419086
080	000100	2022012	1000010272	00278149	45317054	Komerční banka, a.s.	Ú	rekonstrukce MŠ	CZK	1,03	20170530	20271231	nesjednáno	13000000.00 	13000000.00 	6330356.90 	550532.40 	00278149-45317054-20170530-20271231-13000000		00278149-45317054-20170530-20271231-13000000
080	000100	2022012	1000010274	00278459	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	1,22	20201118	20421231	bez ručení	29000000.00 	22746707.94 	0.00 	273104.27 	00278459-45244782-20201118-20421231-29000000		00278459-45244782-20201118-20421231-29000000
080	000100	2022012	1000010276	00578193	45317054	Komerční banka, a.s.	Ú	Výstavba vodovodu v obci Libotov	CZK	0,17%	20160823	20281020	Zajištění se nesjednává	6000000.00 	6000000.00 	5503500.00 	0.00 	00578193-45317054-20160823-20281020-6000000		00578193-45317054-20160823-20281020-6000000
080	000100	2022012	1000010278	00580198	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti	CZK	5,59	20140830	20220531	Bez ručení	2941000.00 	2941000.00 	2941000.00 	0.00 	00580198-45244782-20140830-20220531-2941000		00580198-45244782-20140830-20220531-2941000
080	000100	2022012	1000010278	00580198	45244782	Česká spořitelna, a.s.	Ú	oprava a investice do majetku	CZK	1,32	20210130	20261231	Bez ručení	2000000.00 	2000000.00 	205190.02 	0.00 	00580198-45244782-20210130-20261231-2000000		00580198-45244782-20210130-20261231-2000000
080	000100	2022012	1000010278	00580198	45244782	Česká spořitelna, a.s.	Ú	oprava majetku	CZK	5,33	20151231	20221130	Bez ručení	1200000.00 	1200000.00 	1200000.00 	0.00 	00580198-45244782-20151231-20221130-1200000		00580198-45244782-20151231-20221130-1200000
080	000100	2022012	1000010281	00580759	00001350	Československá obchodní banka, a. s.	Ú	nákup nemovitosti	CZK	7,56	20200318	20250225	nemovitost	1500000.00 	1500000.00 	1500000.00 	39333.48 	00580759-00001350-20200318-20250225-1500000		00580759-00001350-20200318-20250225-1500000
080	000100	2022012	1000010283	00580775	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitosti čp. 124	CZK	1,99	20190429	20270430	není	2512000.00 	2512000.00 	1039753.87 	211488.15 	00580775-45244782-20190429-20270430-2512000		00580775-45244782-20190429-20270430-2512000
080	000100	2022012	1000010284	00580783	45317054	Komerční banka, a.s.	Ú	Dostavba vodovodu	CZK	7,61	20210423	20460120	blankosměnka	11000000.00 	9032153.39 	457200.00 	311613.87 	00580783-45317054-20210423-20460120-11000000		00580783-45317054-20210423-20460120-11000000
080	000100	2022012	1000010287	00581011	45244782	Česká spořitelna, a.s.	Ú	"Spolufinancování projektu ""Vodovod Hřibojedy"""	CZK	3,3	20110725	20261220	nezajištěno	2000000.00 	2000000.00 	1466784.00 	524991.20 	00581011-45244782-20110725-20261220-2000000		00581011-45244782-20110725-20261220-2000000
080	000100	2022012	1000010289	00581046	45244782	Česká spořitelna, a.s.	Ú	spolufinancování výstavby vodovodu Litíč-II. etapa	CZK	4,5%	20100614	20341220	bez ručení	3200000.00 	3200000.00 	1664113.00 	1376538.50 	00581046-45244782-20100614-20341220-3200000		00581046-45244782-20100614-20341220-3200000
080	000100	2022012	1000010321	00580210	45317054	Komerční banka, a.s.	Ú	Borovnice-Splašková kanalizace a ČOV	CZK	úroková sazba proměnlivá	20140707	20300930	zástavní právo k nemovitosti	9000000.00 	9000000.00 	9000000.00 	706543.26 	00580210-45317054-20140707-20300930-9000000		00580210-45317054-20140707-20300930-9000000
080	000100	2022012	1000010321	00580210	00020729	Státní fond životního prostředí České republiky	Z	Borovnice-Splašková kanalizace a ČOV	CZK	1	20140825	20251231	zástavní právo-smlouva č. 112131591	4150557.77 	4150557.77 	3110828.68 	199834.89 	00580210-00020729-20140825-20251231-4150557		00580210-00020729-20140825-20251231-4150557
080	000100	2022012	1000010359	00277924	45317054	Komerční banka, a.s.	Ú	Odkanalizování obce Chotěvice	CZK	pohyblivá	20141128	20301225	bez ručení	17000000.00 	15982333.11 	7938000.00 	555675.14 	00277924-45317054-20141128-20301225-17000000		00277924-45317054-20141128-20301225-17000000
080	000100	2022012	1000010386	00484776	00001350	Československá obchodní banka, a. s.	Ú	rekonstrukce chodníků	CZK	3,89	20190115	20231227	žádný	2482221.00 	2482221.00 	2000000.00 	157519.08 	00484776-00001350-20190115-20231227-2482221		00484776-00001350-20190115-20231227-2482221
080	000100	2022012	1000010388	00277827	00001350	Československá obchodní banka, a. s.	Ú	kanalizace	CZK	1,75	20141007	20301227	bez zajištění	13500000.00 	13500000.00 	6300000.00 	1346359.31 	00277827-00001350-20141007-20301227-13500000		00277827-00001350-20141007-20301227-13500000
080	000100	2022012	1000010388	00277827	00020729	Státní fond životního prostředí České republiky	Z	kanalizace	CZK	1,0	20141022	20251230	zástavní smlouva	5714013.07 	5714013.07 	4412725.14 	263131.28 	00277827-00020729-20141022-20251230-5714013		00277827-00020729-20141022-20251230-5714013
080	000100	2022012	1000010389	00277886	45317054	Komerční banka, a.s.	Ú	"Financování projektu ""Revitalizace návsi II. etapa"" a ""Oprava budovy Kulturního domu čp. 11 v HO"""	CZK	7,57 %	20170727	20230831	nesjednáno	5000000.00 	5000000.00 	4572138.00 	134030.90 	00277886-45317054-20170727-20230831-5000000		00277886-45317054-20170727-20230831-5000000
080	000100	2022012	1000010390	00278432	45317054	Komerční banka, a.s.	Ú	nákup nemovitosti	CZK	1,95	20200615	20280328	zástavní právo	2200000.00 	2200000.00 	728500.00 	90651.68 	00278432-45317054-20200615-20280328-2200000		00278432-45317054-20200615-20280328-2200000
080	000100	2022012	1000010390	00278432	45317054	Komerční banka, a.s.	Ú	výstavba ČOV	CZK	0,60	20190213	20390115	bez zajištění	16182000.00 	16182000.00 	3133349.00 	1668673.70 	00278432-45317054-20190213-20390115-16182000		00278432-45317054-20190213-20390115-16182000
080	000100	2022012	1000010390	00278432	00020729	Státní fond životního prostředí České republiky	Z	vybudování kanalizace a ČOV	CZK	1	20121120	20241231	zástavní smlouva	10917581.00 	10886290.00 	8734080.00 	517415.00 	00278432-00020729-20121120-20241231-10917581		00278432-00020729-20121120-20241231-10917581
080	000100	2022012	1000010390	00278432	25722328	RCI Financial Services, s.r.o.	Ú	pořízení automobilu pro ČOV	CZK	2,09	20200318	20250218	bez zajištění	222880.00 	222880.00 	113427.41 	45308.11 	00278432-25722328-20200318-20250218-222880		00278432-25722328-20200318-20250218-222880
080	000100	2022012	1000010391	00580171	45244782	Česká spořitelna, a.s.	Ú	Výstavba splaškové kanalizace	CZK	1,61	20140811	20251031	žádné	7000000.00 	7000000.00 	4899808.36 	532191.97 	00580171-45244782-20140811-20251031-7000000		00580171-45244782-20140811-20251031-7000000
080	000100	2022012	1000010391	00580171	00020729	Státní fond životního prostředí České republiky	Z	Výstavba splaškové kanalizace	CZK	1	20141111	20251231	zástavní právo smluvní	3095943.89 	2807077.62 	2167172.00 	129108.15 	00580171-00020729-20141111-20251231-3095943		00580171-00020729-20141111-20251231-3095943
080	000100	2022012	1000010398	00277801	45244782	Česká spořitelna, a.s.	Ú	refinancování úvěru + nákup pozemků	CZK	1,1	20151210	20241130	ničím	4600000.00 	4600000.00 	3027313.40 	277568.48 	00277801-45244782-20151210-20241130-4600000		00277801-45244782-20151210-20241130-4600000
