"""""""Výkaz""""""ZC_VYKAZ:ZC_VYKAZ";"""""""Tabulka výkazu""""""ZC_VTAB:ZC_VTAB";"""""""Fiskální období""""""0FISCPER:0FISCPER";"""""""Účetní jednotka""""""ZC_UCJED:ZC_UCJED";"""""""IČO""""""ZC_ICO:ZC_ICO";"""""""IČO poskytovatele""""""/BIC/ZC_PARTP:ZC_PARTP";"""""""Název poskytovatele""""""/BIC/ZC_NAZPOS:ZC_NAZPOS";"""""""Určení""""""/BIC/ZC_URCN:ZC_URCN";"""""""Účel""""""/BIC/ZC_UCFP:ZC_UCFP";"""""""Kód měny""""""CURRENCY:0CURRENCY";"""""""Úroková sazba v %""""""/BIC/ZC_URSA:ZC_URSA";"""""""Okamžik uzavření smlouvy""""""/BIC/ZC_DATUS:ZC_DATUS";"""""""Termín splatnosti""""""/BIC/ZC_TERSPL:ZC_TERSPL";"""""""Způsob ručení""""""/BIC/ZC_ZPRUC:ZC_ZPRUC";"""""""Sjednaná výše U/Z/NFV""""""KYF_0002:ZU_VYUV";"""""""Čerpaná výše U/Z/NVF""""""KYF_0004:ZU_CEUV";"""""""Splacená výše jistiny U/Z/NFV""""""KYF_0006:ZU_SPJUV";"""""""Výše zaplacených úroků a poplatků""""""KYF_0008:ZU_ZAPUP"
080;000100;2024012;1000016904;00301329;45244782;Česká spořitelna, a.s.;Ú;Financování projektu;CZK;0,88;20170411;20321231;01;28600000.00 ;28600000.00 ;13346676.00 ;145639.70 
080;000100;2024012;1000016904;00301329;45244782;Česká spořitelna, a.s.;Ú;kontokorentní úvěr;CZK;1M PRIBOR + 2 %;20231012;20241031;01;3500000.00 ;0.00 ;0.00 ;2990.32 
080;000100;2024012;1000016904;00301329;45244792;;Ú;kontokorentní úvěr;CZK;1M PRIBOR + 2 %;20240924;20251031;01;3500000.00 ;0.00 ;0.00 ;609.68 
080;000100;2024012;1000016905;00301965;04524782;;Ú;nemovitost1-pozemek parc.č.st.61/1,včetně budovy,nemovitost 2-pozemek parc.č.st.329,330,parc.č.470/;CZK;1,32;20200812;20301231;01;5044300.00 ;4650000.00 ;2017728.00 ;191290.90 
080;000100;2024012;1000016905;00301965;04524782;;Ú;splacení duhu vzniklých na základě smlouvy o úvěru poskytnutého společností?Hrušecká stavební spol.s;CZK;0,94;20161221;20251020;01;4858338.00 ;4858338.00 ;4399968.00 ;203130.40 
080;000100;2024012;1000016906;00302082;45244782;Česká spořitelna, a.s.;Ú;Kulturní a kreativní centrum Tovačov;CZK;1-měsíční PRIBOR + 0,01% p.a.;20240704;20260630;01;26500000.00 ;1254906.71 ;0.00 ;2090.25 
080;000100;2024012;1000016906;00302082;45244782;Česká spořitelna, a.s.;Ú;Tovačov-Ivaň, výstavba cyklostezky;CZK;1-měsíční PRIBOR + 0,01% p.a.;20240704;20290630;01;22000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000016906;00302082;00001350;Československá obchodní banka, a. s.;Ú;Tovačov, sídliště Zvolenov-revitalizace;CZK;1-měsíční PRIBOR+0,06% p.a.;20240510;20341220;01;40000000.00 ;39321654.50 ;0.00 ;370549.56 
080;000100;2024012;1000016908;00301680;45244782;Česká spořitelna, a.s.;Ú;automobil, opravy, hřbitova, světlíky MŠ;CZK;1,21;20200826;20271231;01;3400000.00 ;3400000.00 ;1944000.00 ;124167.47 
080;000100;2024012;1000016908;00301680;45244782;Česká spořitelna, a.s.;Ú;chodníky;CZK;1-měsíční PRIBOR;20210521;20301231;01;9300000.00 ;9015091.85 ;5568400.00 ;984450.97 
080;000100;2024012;1000016908;00301680;45244782;Česká spořitelna, a.s.;Ú;modernizace ZŠ II.;CZK;1,21;20200826;20271231;01;4274155.00 ;4274155.00 ;2443200.00 ;153276.33 
080;000100;2024012;1000016908;00301680;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce Sokolovny;CZK;1,41;20201207;20271231;01;6000000.00 ;6000000.00 ;3432000.00 ;250668.22 
080;000100;2024012;1000016908;00301680;45244782;Česká spořitelna, a.s.;Ú;zateplení školy;CZK;1,14;20170628;20291231;01;12000000.00 ;12000000.00 ;7000056.00 ;721564.40 
080;000100;2024012;1000016909;00302198;45317054;Komerční banka, a.s.;Ú;Smlouva o povoleném debetu;CZK;sazebník;20200604;20210604;01;400000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000016909;00302198;45317054;Komerční banka, a.s.;Ú;Výstavba kanalizace Tupec;CZK;1,43;20200914;20300731;01;6600000.00 ;5665142.98 ;2428335.00 ;290304.98 
080;000100;2024012;1000016910;00600890;45317054;Komerční banka, a.s.;Ú;Rekonstrukce chodníků v obci Žákovice;CZK;0,90;20180502;20260331;01;2420000.00 ;2419998.72 ;2021220.00 ;35052.28 
080;000100;2024012;1000016914;00636398;45244782;Česká spořitelna, a.s.;Ú;financování nákupu nemovitostí budovy bez čp. v k.ú. Milotice nad Bečvou;CZK;1,89;20150921;20281231;01;2400000.00 ;2381699.00 ;1661580.00 ;266958.10 
080;000100;2024012;1000016914;00636398;45244782;Česká spořitelna, a.s.;Ú;financování projektu -rekonstrukce obecního úřadu;CZK;4,19;20240229;20391231;01;2300000.00 ;2242077.95 ;0.00 ;52607.92 
080;000100;2024012;1000016914;00636398;45244782;Česká spořitelna, a.s.;Ú;financování projektu -rekonstrukce obecního úřadu-byty;CZK;1-měsíční pribor+marže 0,65%ročně;20240229;20391231;01;1400000.00 ;1400000.00 ;0.00 ;54322.17 
080;000100;2024012;1000016914;00636398;70856788;Státní fond podpory investic;Ú;financování projektu -rekonstrukce obecního úřadu-byty;CZK;3;20240328;19540820;03;2748256.28 ;2748255.93 ;18735.70 ;33503.83 
080;000100;2024012;1000016920;00301825;00001350;Československá obchodní banka, a. s.;Ú;Na financování a refinancování akcí nad 500 tis. Kč schválených zastupitelstvem v letech 2021-2022;CZK;O/N PRIBOR + 0,01 % p. a.;20210615;20361231;01;150000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000016920;00301825;00001350;Československá obchodní banka, a. s.;Ú;Na refinancování úvěru a akce nad 500 tis. Kč realizovaných v letech 2017-2018;CZK;1M PRIBOR + 0,05 % p. a.;20170510;20240628;01;300000000.00 ;260922588.05 ;260922588.05 ;18411455.52 
080;000100;2024012;1000016920;00301825;70856788;Státní fond podpory investic;Ú;Na financování akce Energetické úspory bytového domu, nám. Fr. Rasche 3;CZK;0;20220114;20311130;03;4257586.00 ;3111836.71 ;784980.00 ;0.00 
080;000100;2024012;1000016920;00301825;70856788;Státní fond podpory investic;Ú;Na financování akce Energetické úspory objektu Jižní čtvrť III/1-3;CZK;0;20210524;20310430;03;3785087.00 ;2347875.87 ;766626.37 ;0.00 
080;000100;2024012;1000016921;00301795;45244782;Česká spořitelna, a.s.;Ú;Podporované bydlení II. - 2021-B.j. 7 PB - PČB Potštát;CZK;3,09%;20211130;20410831;02;5000000.00 ;5000000.00 ;466078.95 ;371997.71 
080;000100;2024012;1000016921;00301795;45244782;Česká spořitelna, a.s.;Ú;Podporované bydlení- B.j. 8 PB - PČB Potštát;CZK;2,12%;20180605;20371231;02;3500000.00 ;3157926.01 ;942527.84 ;335280.27 
080;000100;2024012;1000016921;00301795;00020729;Státní fond životního prostředí České republiky;Z;Kanalizace a ČOV Potštát - Kovářov;CZK;1%;20230614;20351231;02;40000000.00 ;31946948.90 ;0.00 ;0.00 
080;000100;2024012;1000016921;00301795;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Nákup traktoru a lanového navijáku;CZK;4%;20230103;20280320;02;1985000.00 ;992500.00 ;313416.00 ;102196.43 
080;000100;2024012;1000016959;00302368;00001350;Československá obchodní banka, a. s.;Ú;výstavba 17 bytových jednotek;CZK;3,98;20060831;20261228;10;7000000.00 ;7000000.00 ;6170047.92 ;69305.53 
080;000100;2024012;1000016959;00302368;00001350;Československá obchodní banka, a. s.;Ú;výstavba chodníku ul. Lázeňská;CZK;4,7;20140618;20290923;10;3000000.00 ;3000000.00 ;1514639.28 ;101948.50 
080;000100;2024012;1000016970;00302945;45244782;Česká spořitelna, a.s.;Ú;na krytí projektů města;CZK;1,38;20190326;20290331;02;10000000.00 ;10000000.00 ;5750046.00 ;571739.80 
080;000100;2024012;1000016970;00302945;00020729;Státní fond životního prostředí České republiky;Z;na pořízení elektromobilu;CZK;0,00;20191219;20251231;02;966950.00 ;966950.00 ;773560.00 ;0.00 
080;000100;2024012;1000016971;00303038;45317054;Komerční banka, a.s.;Ú;předfinancování dotací akcí města;CZK;1M PRIBOR + 0,15;20161019;20260630;01;40000000.00 ;0.00 ;0.00 ;406190.00 
080;000100;2024012;1000016971;00303038;00001350;Československá obchodní banka, a. s.;Ú;rekonstrukce místních komunikací, hřiště Růžová, retenční nádrže Vodní, prostory pro sociální služby;CZK;0.60;20201125;20261128;01;60000000.00 ;60000000.00 ;30000000.00 ;696677.91 
080;000100;2024012;1000016972;00303640;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce a výstavba kanalizace - navýšení ZK VHZ Šumperk, a.s.;CZK;2,08;20140103;20241231;10;75000000.00 ;75000000.00 ;75000000.00 ;5014104.17 
080;000100;2024012;1000016972;00303640;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce a výstavba kanalizace - náklady spojené s realizací;CZK;2,08;20140103;20251231;10;25000000.00 ;24996940.75 ;22222208.00 ;2012236.11 
080;000100;2024012;1000016981;00303101;45317054;Komerční banka, a.s.;Ú;Investiční akce Obce Oskava;CZK;6,64;20210504;20240630;01;6000000.00 ;6000000.00 ;6000000.00 ;208948.02 
080;000100;2024012;1000016985;00302406;45244782;Česká spořitelna, a.s.;Ú;kanalizace Branná II;CZK;0;20140606;20240630;02;5000000.00 ;4972668.00 ;4972668.00 ;285064.50 
080;000100;2024012;1000016990;00302619;00001350;Československá obchodní banka, a. s.;Ú;Dofinancování rekonstrukce a vybavení ZŠ Hrabišín;CZK;1,62 % p.a.;20201001;20241025;10;3000000.00 ;2500000.00 ;2500000.00 ;95112.38 
080;000100;2024012;1000016990;00302619;00001350;Československá obchodní banka, a. s.;Ú;Vybudování inženýrských sítí a veřejného osvětlení;CZK;PRIBOR 1-měsíční a marže 1,1 % p.a.;20180924;20240625;10;4000000.00 ;3999925.13 ;3999925.13 ;359297.74 
080;000100;2024012;1000016991;00302716;45244782;Česká spořitelna, a.s.;Ú;Výstavba kanalizace;CZK;4,13;20231026;20490531;01;42000000.00 ;18372024.86 ;0.00 ;137619.80 
080;000100;2024012;1000016992;00302732;45244782;Česká spořitelna, a.s.;Ú;výstavba kanalizace;CZK;3M PRIBOR + marže 0,24%;20170317;20401231;01;25000000.00 ;25000000.00 ;5954000.00 ;1146351.90 
080;000100;2024012;1000016993;00302741;00020729;Státní fond životního prostředí České republiky;Z;výstavba nové kanalizace;CZK;1;20140918;20251231;03;4811558.93 ;4811558.93 ;4326588.95 ;259421.37 
080;000100;2024012;1000017002;00303046;45244782;Česká spořitelna, a.s.;Ú;Financování projektu a předchozího úvěru;CZK;0,81;20170222;20311231;01;10000000.00 ;10000000.00 ;5254500.00 ;489519.00 
080;000100;2024012;1000017003;00303097;45317054;Komerční banka, a.s.;Ú;Předfinancování dotace na projekt Sociální služby Olšany - chráněné bydlení;CZK;pohyblivá;20220524;20251231;01;21830984.30 ;21830984.30 ;21830984.30 ;1123054.66 
080;000100;2024012;1000017004;00303127;45244782;Česká spořitelna, a.s.;Ú;Oprava fotbalových kabin;CZK;2,49;20200302;20251220;01;1000000.00 ;1000000.00 ;800016.00 ;77779.94 
080;000100;2024012;1000017004;00303127;45244782;Česká spořitelna, a.s.;Ú;Oprava střechy na obecní budově č.p. 34;CZK;4,33;20220331;20271220;01;600000.00 ;600000.00 ;120000.00 ;58724.91 
080;000100;2024012;1000017006;00303232;45244782;Česká spořitelna, a.s.;Ú;Výstavba víceúčelového areálu pro trénink IZS a sportovní aktivity mládeže;CZK;1,43;20200625;20350520;01;40000000.00 ;38791960.00 ;10059882.00 ;1670355.89 
080;000100;2024012;1000017009;00303305;45244782;Česká spořitelna, a.s.;Ú;Úvěr na splaškovou kanalizaci;CZK;2,11;20110610;20241231;01;4500000.00 ;4500000.00 ;4500000.00 ;380017.80 
080;000100;2024012;1000017009;00303305;00001350;Československá obchodní banka, a. s.;Ú;Úvěr na přístavbu ZŠ;CZK;2,34;20190514;20351218;01;20438671.38 ;20438671.38 ;4771395.20 ;1718903.58 
080;000100;2024012;1000017012;00303437;45244782;Česká spořitelna, a.s.;Ú;Stavba splaškové kanalizace;CZK;2,05;20190529;20401220;01;22500000.00 ;22483700.80 ;4500000.00 ;1907812.26 
080;000100;2024012;1000017013;00303500;45244782;Česká spořitelna, a.s.;Ú;Kanalizace ČOV - Úsov;CZK;2.38;20111017;20331220;01;14200000.00 ;14200000.00 ;7913840.00 ;0.00 
080;000100;2024012;1000017014;00303551;45317054;Komerční banka, a.s.;Ú;Moderniz.tribuny, Vybud.parkoviště-přednádraží a AZ, opr.lávek pro pěší-Lázeňská ul., opr.MK Žižkova;CZK;2,63;20211124;20310930;01;10000000.00 ;10000000.00 ;1424533.47 ;570159.23 
080;000100;2024012;1000017014;00303551;63998980;ČSOB Leasing, a.s.;Ú;Nákup traktoru KIOTI;CZK;4,2;20211103;20241214;01;1094500.00 ;1094500.00 ;1094500.00 ;72312.92 
080;000100;2024012;1000017015;00303666;45244782;Česká spořitelna, a.s.;Ú;Technická infrastruktura k novým RD;CZK;2,14;20200317;20251220;01;8700000.00 ;6190919.38 ;6190919.38 ;284274.42 
080;000100;2024012;1000017018;00635871;45244782;Česká spořitelna, a.s.;Ú;kanalizace a vodovod;CZK;1,69;20160914;20370930;01;30000000.00 ;29062868.43 ;10069920.00 ;2196676.30 
080;000100;2024012;1000017019;00635880;45244782;Česká spořitelna, a.s.;Ú;Vodovod;CZK;1,9;20110316;20251120;01;2943416.00 ;2557573.00 ;2557573.00 ;0.00 
080;000100;2024012;1000017019;00635880;45244782;Česká spořitelna, a.s.;Ú;Zaíťování obecních parcel;CZK;1,38;20200617;20400531;03;13000000.00 ;10464616.60 ;10464616.60 ;0.00 
080;000100;2024012;1000017022;00635936;45244782;Česká spořitelna, a.s.;Ú;Provozní charakter;CZK;0;20240603;20250630;01;4000000.00 ;545136.13 ;545136.13 ;0.00 
080;000100;2024012;1000017022;00635936;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce zámku;CZK;0,4;20210624;20330125;01;17540000.00 ;16426902.80 ;6923350.00 ;596436.44 
080;000100;2024012;1000017022;00635936;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce zámku;CZK;1,82;20210114;20251223;01;3000000.00 ;2666664.00 ;2000016.00 ;21764.25 
080;000100;2024012;1000017025;00635987;45244782;Česká spořitelna, a.s.;Ú;financování majetku;CZK;2,74;20061018;20260820;10;3500000.00 ;3500000.00 ;3191940.00 ;0.00 
080;000100;2024012;1000017025;00635987;45244782;Česká spořitelna, a.s.;Ú;financování projektu;CZK;4,61;20240124;20381220;10;8000000.00 ;8000000.00 ;0.00 ;107967.81 
080;000100;2024012;1000017027;00636100;45317054;Komerční banka, a.s.;Ú;Chodníky při silnici III/0444;CZK;4,36;20211129;20311130;01;3700000.00 ;3700000.00 ;829920.00 ;444665.79 
080;000100;2024012;1000017027;00636100;45317054;Komerční banka, a.s.;Ú;Chromeč kanalizace a ČOV;CZK;5,42;20111214;20311130;01;20000000.00 ;20000000.00 ;12058200.00 ;4921580.33 
080;000100;2024012;1000017028;00853101;45244782;Česká spořitelna, a.s.;Ú;kanalizace;CZK;0,87;20170710;20320620;01;4000000.00 ;4000000.00 ;1857180.00 ;681117.00 
080;000100;2024012;1000017028;00853101;45244782;Česká spořitelna, a.s.;Ú;kanalizace;CZK;1,57;20160624;20410520;01;7500000.00 ;7500000.00 ;2242993.34 ;961152.70 
080;000100;2024012;1000017028;00853101;45244782;Česká spořitelna, a.s.;Ú;kanalizace;CZK;2,62;20190228;20381220;03;3500000.00 ;3500000.00 ;815082.00 ;474304.49 
080;000100;2024012;1000017029;00853135;45244782;Česká spořitelna, a.s.;Ú;Výstavba chodníků;CZK;1M PRI BOR;20221121;20281220;01;4900000.00 ;4687378.99 ;4661000.00 ;86906.10 
080;000100;2024012;1000017032;00635995;45317054;Komerční banka, a.s.;Ú;spolufinancování akce a refinancování;CZK;4,9;20190628;20340531;03;8864000.00 ;8864000.00 ;3600801.00 ;188089.67 
080;000100;2024012;1000017032;00635995;00020729;Státní fond životního prostředí České republiky;Z;spolufinancování akce;CZK;1;20140617;20250623;01;1837981.42 ;1837981.42 ;1786889.84 ;1288.44 
080;000100;2024012;1000017033;00636002;45244782;Česká spořitelna, a.s.;Ú;Kanalizace a ČOV Líšnice;CZK;3,93;20240502;20441220;01;10000000.00 ;10000000.00 ;0.00 ;124008.84 
080;000100;2024012;1000017033;00636002;45244782;Česká spořitelna, a.s.;Ú;Koupě pozemků pro výstavbu infrastruktury;CZK;3,70;20211215;20281215;01;2000000.00 ;2000000.00 ;180000.00 ;229075.38 
080;000100;2024012;1000017033;00636002;45244782;Česká spořitelna, a.s.;Ú;Vodovod;CZK;0,86;20150515;20250430;01;4500000.00 ;4500000.00 ;4339332.00 ;203319.80 
080;000100;2024012;1000017035;00303364;45244782;Česká spořitelna, a.s.;Ú;Energetické úspory byt.domu čp.400, zateplení;CZK;1M PRIBOR +0,19;20220704;20371130;01;17000000.00 ;17000000.00 ;5697716.58 ;773219.62 
080;000100;2024012;1000017035;00303364;45244782;Česká spořitelna, a.s.;Ú;Energetické úspory byt.domů 401-405, zateplení;CZK;5,21;20230515;20431220;01;30000000.00 ;30000000.00 ;1588245.85 ;2075076.22 
080;000100;2024012;1000017035;00303364;45244782;Česká spořitelna, a.s.;Ú;Oprava místní komunikace Kunčice;CZK;4,24;20230518;20331221;01;14000000.00 ;14000000.00 ;8694738.00 ;290046.80 
080;000100;2024012;1000017035;00303364;45244782;Česká spořitelna, a.s.;Ú;Oprava místní komunikace Staré Město;CZK;1M PRIBOR + 0,13;20220704;20271220;01;8000000.00 ;8000000.00 ;3200016.00 ;810867.00 
080;000100;2024012;1000017035;00303364;25722328;RCI Financial Services, s.r.o.;Ú;Koupě os automobilu DACIA Duster;CZK;01,49;20230517;20280516;01;420800.31 ;420800.31 ;113215.24 ;62637.19 
080;000100;2024012;1000017062;00302899;45244782;Česká spořitelna, a.s.;Ú;stavba MSC - Multifunkční sportovní centrum u ZŠ;CZK;1M PRIBOR + marže 0,225%;20161216;20300120;01;29000000.00 ;28184941.99 ;17660310.00 ;2687655.80 
080;000100;2024012;1000017062;00302899;45244782;Česká spořitelna, a.s.;Ú;výstavba chodníků I.etapa;CZK;1,31;20201006;20291220;01;18500000.00 ;18500000.00 ;6937488.00 ;579396.24 
080;000100;2024012;1000017062;00302899;00020729;Státní fond životního prostředí České republiky;Z;dostavba kanalizace;CZK;1%;20141016;20251231;03;1900000.00 ;1825044.75 ;1710000.00 ;97885.00 
080;000100;2024012;1000017063;00635901;00001350;Československá obchodní banka, a. s.;Ú;Výstavba přírodního biotopu;CZK;4,60;20240930;20470225;01;80000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017063;00635901;00635898;Obec Vikýřovice;NFV;Financování projektové přípravy;CZK;0;20230306;20240630;01;5000000.00 ;5000000.00 ;5000000.00 ;0.00 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Nákup pozemků;CZK;1,99;20191219;20251231;01;11000000.00 ;11000000.00 ;8803200.00 ;748941.08 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Překlenutí časového nesouladu mezi příjmy a výdaji obce;CZK;1M PRIBOR + 0,47;20210311;20351231;01;5000000.00 ;5000000.00 ;0.00 ;60377.70 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Rekonstrukce sokolovny I.;CZK;1,8;20190927;20281231;01;7000000.00 ;7000000.00 ;3499200.00 ;495892.36 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Rekonstrukce sokolovny II.;CZK;1,99;20200109;20281231;01;10000000.00 ;10000000.00 ;5001600.00 ;690855.90 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Stavební úpravy Zdrav. střediska - dofinancování;CZK;4,57;20221229;20341031;01;8000000.00 ;8000000.00 ;738480.00 ;676858.42 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;Stavební úpravy Zdravotního střediska;CZK;3,19;20211202;20341031;01;15000000.00 ;15000000.00 ;1888870.00 ;1167020.30 
080;000100;2024012;1000017127;00303089;45317054;Komerční banka, a.s.;Ú;"Zhotovení stavby ""Šatny fotbalového klubu""";CZK;1M PRIBOR + 0,07;20180627;20261030;01;8000000.00 ;8000000.00 ;6023300.00 ;1006368.72 
080;000100;2024012;1000017127;00303089;61061344;SG Equipment Finance Czech Republic s.r.o.;Ú;Pořízení cisternové automobilové stříkačky;CZK;5,5;20220510;20280515;10;5061370.00 ;5061370.00 ;1994757.23 ;556803.48 
080;000100;2024012;1000017129;00302422;00001350;Československá obchodní banka, a. s.;Ú;Krytí přechodného nedoststku peněžních prostředků;CZK;0,8;20230605;20240605;02;5000000.00 ;4858535.99 ;4858535.99 ;27904.42 
080;000100;2024012;1000017129;00302422;00001350;Československá obchodní banka, a. s.;Ú;Kulturní dům Brníčko rekonstrukce a vybavení;CZK;1,88;20210909;20421223;02;18000000.00 ;18000000.00 ;1800000.00 ;315405.25 
080;000100;2024012;1000017130;00302791;45244782;Česká spořitelna, a.s.;Ú;vybudování splaškové kanalizace;CZK;2,15;20140404;20250725;04;10000000.00 ;10000000.00 ;9416742.00 ;0.00 
080;000100;2024012;1000017132;00303453;45244782;Česká spořitelna, a.s.;Ú;Investiční akce Města Štíty - financování části nákladů Projektu;CZK;5,63;20100611;20261220;01;11110000.00 ;10032644.00 ;9672000.00 ;4310235.00 
080;000100;2024012;1000017132;00303453;45244782;Česká spořitelna, a.s.;Ú;Investiční akce Města Štíty 2022-2023 (4 projekty);CZK;2,94;20211208;20411220;01;25000000.00 ;25000000.00 ;240000.00 ;1210789.65 
080;000100;2024012;1000017132;00303453;45244782;Česká spořitelna, a.s.;Ú;"Výstavba Bytového domu BJ ""A"" - financování výstavby bytového domu o (12) byt.jedn. na p.č. 123/1";CZK;4,5;20050413;20261231;01;6368000.00 ;6368000.00 ;5536892.61 ;2866119.80 
080;000100;2024012;1000017132;00303453;45244782;Česká spořitelna, a.s.;Ú;"Výstavba Bytového domu BJ ""B"" - financování výstavby bytového domu o 8 byt.jedn. na p.č. 123/4";CZK;2,92;20070523;20270520;01;6800000.00 ;6757947.50 ;5936400.00 ;1378572.50 
080;000100;2024012;1000017133;00635979;45244782;Česká spořitelna, a.s.;Ú;"FInancování akce ""Kanalizace a ČOV Jakubovice""";CZK;4,94;20230517;20450531;01;18000000.00 ;14961665.69 ;101387.83 ;10915.06 
080;000100;2024012;1000017135;00853143;45317054;Komerční banka, a.s.;Ú;"Investiční akce - ""SKAO Zborov""";CZK;2,5;20211013;20260831;01;1567000.00 ;1337250.79 ;940200.00 ;78052.01 
080;000100;2024012;1000017137;70880751;00001350;Československá obchodní banka, a. s.;Ú;účelový úvěr-dobudování kanalizace;CZK;pohyblivá;20120509;20320325;10;38000000.00 ;38000000.00 ;22904068.00 ;0.00 
080;000100;2024012;1000017145;00302546;45317054;Komerční banka, a.s.;Ú;Financování investic města 2021-2023;CZK;1MPRIBOR;20210420;20360325;02;25000000.00 ;23407000.00 ;1911600.00 ;1326305.79 
080;000100;2024012;1000017145;00302546;61061344;SG Equipment Finance Czech Republic s.r.o.;Ú;Na financování svozového vozidla MAN s nástavbou;CZK;PRIBOR;20230628;20280815;04;5759600.00 ;5400789.46 ;1033833.04 ;295928.96 
080;000100;2024012;1000017145;00302546;65006658;IMPULS-Leasing-AUSTRIA s.r.o.;Ú;Úhrada pořizovací ceny - 1x nový kloubový nakladač Avant 640 včetně přlíslušenství;CZK;3,865;20191202;20241210;04;1270640.00 ;274108.86 ;274108.86 ;5775.18 
080;000100;2024012;1000017147;75116626;45244782;Česká spořitelna, a.s.;Ú;Financování projektu - ČOV;CZK;6.36;20140522;20250525;02;8400000.00 ;7281113.37 ;6978172.00 ;1152636.00 
080;000100;2024012;1000017149;00303313;45244782;Česká spořitelna, a.s.;Ú;Financování Projektu;CZK;0,86;20170111;20331231;02;65000000.00 ;65000000.00 ;24999302.26 ;363774.47 
080;000100;2024012;1000017149;00303313;45244782;Česká spořitelna, a.s.;Ú;Opravy a investice;CZK;2,14;20200115;20341220;02;25000000.00 ;25000000.00 ;8050851.00 ;387530.71 
080;000100;2024012;1000017150;00636061;45317054;Komerční banka, a.s.;Ú;Dům seniorů;CZK;2,34;20190820;20301231;01;12300000.00 ;12300000.00 ;5041000.00 ;1068057.38 
080;000100;2024012;1000017159;00303461;45244782;Česká spořitelna, a.s.;Ú;kapitalizace PMŠ, a.s.;CZK;1,09;20170918;20270820;01;150000000.00 ;150000000.00 ;108620736.00 ;7512928.60 
080;000100;2024012;1000017159;00303461;45244782;Česká spořitelna, a.s.;Ú;projekt Přestupní terminál Šumperk;CZK;1,36;20200619;20400520;01;100000000.00 ;100000000.00 ;20600880.00 ;5330136.59 
080;000100;2024012;1000017160;00302953;00001350;Československá obchodní banka, a. s.;Ú;refinancování;CZK;7,43;20160223;20250131;10;24567044.00 ;24567044.00 ;24379999.40 ;1812413.17 
080;000100;2024012;1000017217;00303925;00000111;Česká spořitelna a.s.;Ú;Kontokorentní úvěr;CZK;1MPribor+2,50%;20240828;20250831;01;2500000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000017217;00303925;00000111;Česká spořitelna a.s.;Ú;Sanační úpravy 1.PP objektu ZŠ Kelč;CZK;5,30%;20230630;20281231;01;13000000.00 ;12958114.47 ;2600400.00 ;633463.19 
080;000100;2024012;1000017219;62334743;45244782;Česká spořitelna, a.s.;Ú;Financování projektu 1.ETAPA cyklostezky BEČVA-VLÁRA-VÁH na území obcí Hornolidečska;CZK;2,24;20190917;20251220;10;11000000.00 ;11000000.00 ;8832000.00 ;707539.77 
080;000100;2024012;1000017219;62334743;45244782;Česká spořitelna, a.s.;Ú;Financování projektu 2.ETAPA cyklostezky BEČVA-VLÁRA-VÁH na území obcí Hornolidečska;CZK;6,42;20220916;20271220;10;5600000.00 ;3500000.00 ;2256000.00 ;381007.95 
080;000100;2024012;1000017224;70238880;45244782;Česká spořitelna, a.s.;Ú;Výstavba vodohospodářské infrastruktury zúčastněných obcí;CZK;PRIBOR 1 M plus marže 0,65 p.a.;20130430;20241031;10;240000000.00 ;240000000.00 ;240000000.00 ;20196739.21 
080;000100;2024012;1000017225;00303780;45317054;Komerční banka, a.s.;Ú;Investiční municipální úvěr na dofinancování Trezoru přírody;CZK;1M PRIBOR+1,3%p.a.;20200630;20380630;01;17000000.00 ;16430094.12 ;3500000.00 ;2081207.66 
080;000100;2024012;1000017225;00303780;45317054;Komerční banka, a.s.;Ú;Investiční úvěr na předfinancování projektu ZŠ Horní Lideč-zlepšení kvality a dostupnosti vzdělávání;CZK;1M PRIBOR+0,15%p.a.;20241125;20250831;01;9110000.00 ;8361260.00 ;0.00 ;17349.61 
080;000100;2024012;1000017225;00303780;45317054;Komerční banka, a.s.;Ú;Pořízení 10 BJ v budově čp.291;CZK;7D PRIBOR+1,3%p.a.;20141008;20260930;04;3150000.00 ;3150000.00 ;2680800.00 ;496968.84 
080;000100;2024012;1000017227;00303852;45317054;Komerční banka, a.s.;Ú;MŠ Jablůnka revitalizace kuchyně;CZK;1M pribor 0,5% p.a.;20210810;20241231;01;5000000.00 ;5000000.00 ;5000000.00 ;57516.89 
