VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
080	000100	2021012	1000012329	00568538	45244782	Česká spořitelna, a.s.	Ú	Výstavba inženýrských sítí pro výstavbu RD	CZK	20191210	20301231	bez zajištění	4000000.00 	1989990.22 	1890070.22 	87592.48 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012329	00568538	45244782	Česká spořitelna, a.s.	Ú	Výstavba vodovodu	CZK	20150527	20251231	blankosměnka	4200000.00 	4200000.00 	2520000.00 	227221.90 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012330	00568589	45317054	Komerční banka, a.s.	Ú	Pořízení nové požární techniky - nákup dopravního automobilu	CZK	20200818	20270630	Blankosměnka	510859.00 	510859.00 	270099.00 	6151.04 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012330	00568589	45317054	Komerční banka, a.s.	Ú	Stavební úprava LC Pod Štěpánovem	CZK	20180523	20230831	Blankosměnka	1500000.00 	1500000.00 	973655.00 	64341.51 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012331	46276050	45317054	Komerční banka, a.s.	Ú	nákup pozemků   kú Rudimov	CZK	20190502	20250228	blankosměnka	2000000.00 	2000000.00 	882360.00 	100702.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012331	46276050	45317054	Komerční banka, a.s.	Ú	nákup pozemků v kú Rudimov	CZK	20171120	20221031	blankosměnka	2200000.00 	2200000.00 	1824000.00 	139142.90 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012331	46276050	45317054	Komerční banka, a.s.	Ú	nákup pozemků v kú Rudimov	CZK	20211020	20251231	bez ručeni	730000.00 	730000.00 	0.00 	4562.02 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012332	46276068	25672720	MONETA Money Bank, a.s.	Ú	cyklotrasa Šanov-Horná Súča	CZK	20190328	20290120	blankosměnkou	12884128.00 	12884128.00 	12219286.08 	423917.06 	MONETA Money Bank, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012332	46276068	25672720	MONETA Money Bank, a.s.	Ú	technické zhodnoceni cisternové automobilové stříkačky T815 CAS 32	CZK	20170627	20220720	blankosměnkou	2000000.00 	2000000.00 	1726151.00 	189634.27 	MONETA Money Bank, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012335	70910731	45317054	Komerční banka, a.s.	Ú	Koupě nemovitosti-stavba č.p. 130 pozemek par.č. st. 298 a 329 apar.č. 39/10 Bohuslavice nad Vláří	CZK	20170531	20270430	blankosměnka reg.č. 10000637825	2100000.00 	2100000.00 	961200.00 	132612.65 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012341	00287032	45317054	Komerční banka, a.s.	Ú	"profinancování projektu ""Odkanalizování obce Bělov"""	CZK	20201109	20360331	bez ručení	7500000.00 	5649723.59 	1428238.04 	88183.24 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012393	70929319	00287229	Město Hulín	NFV	Realizace projektu	CZK	20211220	20220430	nesjednáno	160000.00 	160000.00 	0.00 	0.00 	Město Hulín	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2021012	1000012403	00283924	45244782	Česká spořitelna, a.s.	Ú	Financování splacení dvou stávajících úvěrů	CZK	20211123	20231231	nesjednáno	155000000.00 	154635347.06 	6185413.89 	224908.54 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012403	00283924	45317054	Komerční banka, a.s.	Ú	Financování investičních potřeb, oprav a rekonstrukcí majetku v období 2014-2015	CZK	20140925	20211215	nesjednáno	200000000.00 	199992321.28 	199992321.28 	9220125.54 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012403	00283924	45317054	Komerční banka, a.s.	Ú	Financování strategických projektů	CZK	20210304	20401231	nesjednáno	500000000.00 	45678616.03 	0.00 	106384.14 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012403	00283924	45317054	Komerční banka, a.s.	Ú	Překlenutí časového nesouladu mezi příjmy a výdaji	CZK	20160719	29991231	nesjednáno	155000000.00 	11335685.99 	0.00 	2467354.99 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012403	00283924	45317054	Komerční banka, a.s.	Ú	Přeúvěrování stávajících úvěrů a financování investičních a provozních potřeb SMZ	CZK	20110531	20211215	nesjednáno	525000000.00 	524998025.78 	524998025.78 	39846189.90 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012423	00284823	45805369	ŠkoFIN s.r.o.	Ú	úvěr na pořízení vozidla Škoda Karoq	CZK	20190110	20220114	zajišťovací převod vlastnického práva	307224.99 	307224.99 	297860.84 	31655.06 	ŠkoFIN s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2021012	1000012427	00284882	45317054	Komerční banka, a.s.	Ú	Dostavba ZŠ Dubňany	CZK	20070618	20270531	banka nepožaduje zajištění pohledávky	80000000.00 	80000000.00 	55223000.00 	8341460.76 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012427	00284882	00001350	Československá obchodní banka, a. s.	Ú	kontokorentní úvěr na provoz	CZK	20210610	20301231	bez zajištění	20000000.00 	0.00 	0.00 	0.00 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Kruhový objezd Měšťanská-Purkyň, Hřiště Bažantnice, Rekonstrukce budovy kina	CZK	20150918	20251231	bez ručení	17650000.00 	17650000.00 	10590000.00 	767785.10 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Rekonstrukce historické budovy a zdi hřbitova	CZK	20130911	20240331	bez ručení	4500000.00 	4484579.61 	3487500.00 	313095.07 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Rekonstrukce krytého plaveckého bazénu	CZK	20161107	20261231	bez ručení	17100000.00 	17100000.00 	8550000.00 	663064.76 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Rekonstrukce místní komunikace Jánošíkova, Výměna oken na ZŠ Mírové náměstí, Rekonstrukce střechy na	CZK	20140930	20241231	bez ručení	18000000.00 	13284259.81 	12600000.00 	533518.50 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Rekonstrukce místní komunikace Rodinova	CZK	20130911	20240331	bez ručení	4250000.00 	4250000.00 	3293750.00 	293764.99 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Rekonstrukce obvodového pláště hotelu Krystal	CZK	20130911	20240331	bez ručení	5000000.00 	5000000.00 	3875000.00 	339305.43 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Tepelné kanály Brandlova	CZK	20130911	20240331	bez ručení	2900000.00 	2900000.00 	2247500.00 	202950.65 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Výstavba bytového domu Lípa	CZK	20031229	20250625	zástavní právo k nemovitosti	20480000.00 	20480000.00 	18023590.50 	5912568.66 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	45317054	Komerční banka, a.s.	Ú	Základní škola Červené domky - oprava krčků	CZK	20130911	20240331	bez ručení	2500000.00 	2500000.00 	1937500.00 	174958.32 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	25083325	Sberbank CZ, a.s.	Ú	Místní komunikace na Pískách	CZK	20121010	20221231	bez ručení	5000000.00 	5000000.00 	4500000.00 	320976.50 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	25083325	Sberbank CZ, a.s.	Ú	Parkoviště a komunikace Horní Plesová	CZK	20121010	20221231	bez ručení	4500000.00 	4500000.00 	4050000.00 	282530.10 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012428	00284891	25083325	Sberbank CZ, a.s.	Ú	Technická infrastruktura Rybáře-povrchy	CZK	20121010	20221231	bez ručení	6000000.00 	6000000.00 	5250000.00 	369986.55 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012432	00284955	25722328	RCI Financial Services, s.r.o.	Ú	nákup automobilu	CZK	20210607	20250606	neručeno	325579.00 	325579.00 	36020.26 	22657.10 	RCI Financial Services, s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2021012	1000012434	00285005	45317054	Komerční banka, a.s.	Ú	projekt	CZK	20210526	20221231	majetek	3154000.00 	3154000.00 	0.00 	12010.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012434	00285005	45317054	Komerční banka, a.s.	Ú	projekt	CZK	20210526	20320731	majetek	10548000.00 	6485155.66 	0.00 	30394.67 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012435	00285030	45317054	Komerční banka, a.s.	Ú	Financování investičních akcí Města Kyjov	CZK	20210924	20431231	dle smlouvy se zajištění nesjednává	330000000.00 	8562000.00 	0.00 	7384.73 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012436	00285056	45244782	Česká spořitelna, a.s.	Ú	Dostavba šaten a hygienického vybavení hřiště v Lipově	CZK	20110512	20211231	žádné	6000000.00 	6000000.00 	6000000.00 	1169326.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012436	00285056	45244782	Česká spořitelna, a.s.	Ú	Mateřská škola - stavební úpravy a  zateplení, Lipov	CZK	20120220	20221231	žádné	6000000.00 	6000000.00 	5400000.00 	957766.50 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012436	00285056	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce a stavební úpravy bazénu a technologické části koupaliště Lipov	CZK	20171220	20321031	žádné	12000000.00 	12000000.00 	2571432.00 	655394.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012439	00285111	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitosti č. p. 188	CZK	20130620	20231231	Zástavní právo k nemovitosti	2600000.00 	2600000.00 	2080032.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012441	00285137	45317054	Komerční banka, a.s.	Ú	Nové náměstí Moravský Písek	CZK	20170109	20240930	nesjednáno žádné	8000000.00 	8000000.00 	4740800.00 	211158.44 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012441	00285137	45317054	Komerční banka, a.s.	Ú	Rekonstrukce objektu Sokolovny	CZK	20181219	20301130	nesjednáno žádné	30000000.00 	25844316.30 	4320000.00 	11431601.37 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012441	00285137	45317054	Komerční banka, a.s.	Ú	Revitalizace bytového domu Mor.Písek	CZK	20210301	20220930	nesjednáno žádné	12717000.00 	4442537.81 	0.00 	13751.51 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012442	00285153	45244782	Česká spořitelna, a.s.	Ú	refinancování úvěru na ČOV	CZK	20170324	20250130	žádné	7886300.00 	7886259.25 	4782129.00 	151732.50 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012443	00285188	45244782	Česká spořitelna, a.s.	Ú	Nákup budovy č.p.152 a přilehlé pozemky	CZK	20120613	20220630	nesjednává se	1600000.00 	1600000.00 	1520076.00 	154614.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012443	00285188	45244782	Česká spořitelna, a.s.	Ú	Nákup pozemků	CZK	20171219	20250630	nesjednává se	3000000.00 	1531332.00 	1384632.00 	48732.40 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012444	00285218	45317054	Komerční banka, a.s.	Ú	"místní komunikace, chodníky a kanalizace v ulici ""Čaganov"" a ""Do Polí"""	CZK	20090707	20240620	blankosměnka	11000000.00 	10999740.55 	8688702.16 	3662782.01 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012445	00285226	45317054	Komerční banka, a.s.	Ú	"profinancování investiční akce ""Prušánky - intenzifikace ČOV"""	CZK	20210510	20310430	nesjednáno	27010000.00 	18302917.99 	0.00 	86480.26 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012447	00285242	45244782	Česká spořitelna, a.s.	Ú	Financování projektu - výstavba aktivního centra	CZK	20150525	20261231	Neurčeno	30000000.00 	30000000.00 	15000000.00 	1201972.40 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012447	00285242	45244782	Česká spořitelna, a.s.	Ú	Financování projektu - výstavba bytového domu č.p. 1435	CZK	20201210	20321231	Neurčeno	30000000.00 	0.00 	0.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012450	00285315	45317054	Komerční banka, a.s.	Ú	"Financování akce""Stavební úpravy zdravotního střediska Strážnice"""	CZK	20180611	20290630	bez zajištění	73000000.00 	71187970.97 	18200000.00 	1450208.54 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012452	00285331	45317054	Komerční banka, a.s.	Ú	Přístavba tělocvičny ZŠ	CZK	20210115	20311231	nesjednáno	10300000.00 	10300000.00 	0.00 	46375.82 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012453	00285340	45244782	Česká spořitelna, a.s.	Ú	Chodníky II.etapa,část IROP,Lesní cesta za Potočím	CZK	20210203	20230630	Bez ručení	10800000.00 	6770010.00 	0.00 	32401.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012453	00285340	45244782	Česká spořitelna, a.s.	Ú	III/49915-chodníky podél silnice III/49915 a místní komunikace -1.etapa	CZK	20210517	20270531	Bez ručení	1900000.00 	1055687.00 	0.00 	8724.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012453	00285340	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce kanalizace v obci	CZK	20201104	20390630	Bez ručení	2550000.00 	2550000.00 	45000.00 	32852.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012453	00285340	45244782	Česká spořitelna, a.s.	Ú	Vodovod Suchov	CZK	20190719	20390630	Bez ručení	14358066.00 	14358066.00 	1334214.00 	738412.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012453	00285340	45244782	Česká spořitelna, a.s.	Ú	Zastřešení a stavební úpravy nemovitosti č.p.63 v obci Suchov	CZK	20110824	20221225	Bez ručení	4500000.00 	4500000.00 	4071510.00 	732994.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012456	00285412	45317054	Komerční banka, a.s.	Ú	zasíťování pozemků pro výstavbu rodinných domků	CZK	20201106	20300930	bez ručení	10000000.00 	10000000.00 	3194445.00 	57883.59 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012458	00285439	45317054	Komerční banka, a.s.	Ú	Multifunkční dům a dům pro seniory ve Vacenovicích	CZK	20210527	20311231	0	30000000.00 	3406887.58 	0.00 	8662.96 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	45244782	Česká spořitelna, a.s.	Ú	rekonstrukce bytového domu Benátky 1149	CZK	20130625	20230831	bez záruky	8000000.00 	7434766.81 	6552000.00 	686975.20 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	45317054	Komerční banka, a.s.	Ú	Průmyslová zóna	CZK	20170925	20270430	bez záruky	50000000.00 	42197446.29 	11750000.00 	379961.21 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	45317054	Komerční banka, a.s.	Ú	financování akce Tržnice	CZK	20200624	20310331	bez záruky	70000000.00 	52200916.35 	0.00 	162097.09 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	45317054	Komerční banka, a.s.	Ú	rekonstrukce nám. Míru etapa I.	CZK	20160927	20270430	bez záruky	55000000.00 	47210568.97 	26415685.49 	123041.43 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	45317054	Komerční banka, a.s.	Ú	rekonstrukce nám. Míru etapa II.	CZK	20200624	20351031	bez záruky	70000000.00 	59373237.88 	0.00 	208136.10 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012460	00285455	00001350	Československá obchodní banka, a. s.	Ú	krytí přechodného nedostatku peněžních prostředků	CZK	20200622	20211231	bez záruky	10000000.00 	0.00 	0.00 	0.00 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012461	00285463	00000111	Komerční banka	Ú	"pro financování výstavby inženýrských sítí u pozemků určených pro výstavbu RD projekt ,,Věteřov"""	CZK	20190516	20291225	není sjednán	13000000.00 	11201098.15 	8101600.00 	78666.07 	Not Found		N/A	N/A	N/A
080	000100	2021012	1000012462	00285471	45244782	Česká spořitelna, a.s.	Ú	financování podílu - výstavba kanalizace	CZK	20171026	20331231	bez ručení	15000000.00 	15000000.00 	2855713.93 	486827.92 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012466	00285510	45317054	Komerční banka, a.s.	Ú	Žádovice - odkanalizování obce	CZK	20180530	20290831	zajištění není sjednáno	10000000.00 	10000000.00 	2177950.88 	422805.34 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012467	00285528	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce chodníků	CZK	20170925	20221231	bez zajištění	5000000.00 	5000000.00 	4000032.00 	144197.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012468	00285536	45244782	Česká spořitelna, a.s.	Ú	Investiční akce	CZK	20161122	20271231	Bez ručení	35000000.00 	35000000.00 	14001600.00 	1860647.80 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012469	00285544	45317054	Komerční banka, a.s.	Ú	nákup pozemků	CZK	20160304	20210131	krycí blankosměnka	980000.00 	980000.00 	980000.00 	17844.21 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012472	00373460	45317054	Komerční banka, a.s.	Ú	rekonstrukce chodníků a veřejného osvětlení	CZK	20170829	20221231	žádné	3000000.00 	2919081.87 	2400000.00 	143900.78 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012473	00488429	15886492	UniCredit Leasing CZ, a.s.	Ú	zakoupení komunální techniky - traktor SECO	CZK	20200923	20221112	bez ručení	206735.40 	206735.40 	111981.85 	0.00 	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012474	00488437	45317054	Komerční banka, a.s.	Ú	inženýrské sítě	CZK	20130704	20210525	bez ručení	4000000.00 	4000000.00 	4000000.00 	354753.23 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012475	00488445	45244782	Česká spořitelna, a.s.	Ú	Rybník Na Korábku- vyčištění, oprava objektů, Hřbitov - oprava zdí a chodníků II. etapa	CZK	20200526	20270630	bez ručení	1600000.00 	1374393.30 	246000.00 	29332.61 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012477	00488461	45244782	Česká spořitelna, a.s.	Ú	Financování Projektu	CZK	20171129	20301231	bez ručení	2600000.00 	2600000.00 	650004.00 	134160.80 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012477	00488461	45244782	Česká spořitelna, a.s.	Ú	Nákup nemovitosti	CZK	20160609	20310630	bez ručení	2500000.00 	2500000.00 	492000.00 	152905.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012477	00488461	45244782	Česká spořitelna, a.s.	Ú	Nákup nemovitosti	CZK	20191201	20340131	bez ručení	5450000.00 	5300000.00 	751724.00 	227067.68 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012477	00488461	00006947	Ministerstvo financí	NFV	Vyplacení exekuce	CZK	20110110	20271221	bez ručení	8000000.00 	8000000.00 	5600000.00 	0.00 	Ministerstvo financí	325	Organizační složka státu	Organizační složka státu	jiná
080	000100	2021012	1000012480	00488496	45317054	Komerční banka, a.s.	Ú	komunální technika	CZK	20200731	20240920	----	850000.00 	850000.00 	265620.00 	11631.70 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012480	00488496	45317054	Komerční banka, a.s.	Ú	ČOV a kanalizace	CZK	20170111	20270331	----	3300000.00 	3300000.00 	1567500.00 	134192.53 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012483	00488526	45317054	Komerční banka, a.s.	Ú	Revitalizace a staveb.úpravy KD Mírová	CZK	20210505	20270430	vlastní příjmy	15000000.00 	5500000.00 	0.00 	13566.67 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012484	00488534	48842702	Římskokatolická farnost Vlkoš u Kyjova	Z	oprava podlahy v kostele sv. Floriána ve Skoronicích	CZK	20190225	20241231	není	800000.00 	800000.00 	399000.00 	0.00 	Římskokatolická farnost Vlkoš u Kyjova	722	Evidované církevní právnické osoby	Evidované církevní právnické osoby	jiná
080	000100	2021012	1000012485	00488852	45244782	Česká spořitelna, a.s.	Ú	Výstavba inž.sítí pro novou lokalitu RD	CZK	20110621	20250625	Vlastní příjmy	4450000.00 	4450000.00 	3643025.00 	704155.62 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012485	00488852	45244782	Česká spořitelna, a.s.	Ú	Zateplení budovy školy	CZK	20150123	20341125	Vlastní příjmy	2500000.00 	2500000.00 	844036.00 	303583.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012486	00488861	45317054	Komerční banka, a.s.	Ú	"Předfinan.dot.inv.""Sociální bydlení v Kozojídkách"""	CZK	20200910	20211231	Bez ručení	4484000.00 	4484000.00 	4484000.00 	34551.32 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012486	00488861	45317054	Komerční banka, a.s.	Ú	"Předfinan.dot.investice ""Rekonstrukce MŠ Kozojídky"""	CZK	20200910	20211231	Bez ručení	4603000.00 	4603000.00 	4603000.00 	753.33 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012488	00488887	45317054	Komerční banka, a.s.	Ú	Předfinancování dotace na výstavbu chodníků	CZK	20210510	20221231	blankosměnka	2286000.00 	2285554.81 	22000.00 	23478.55 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012489	00544680	25722328	RCI Financial Services, s.r.o.	Ú	užitkový automobil Dacia Dokker	CZK	20201107	20231007	žádný	199915.44 	199915.44 	69148.05 	24247.77 	RCI Financial Services, s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2021012	1000012490	00544698	45317054	Komerční banka, a.s.	Ú	Kelčany - kanalizace	CZK	20161219	20270930	bez ručení	5000000.00 	5000000.00 	2047214.38 	225379.14 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012491	00544701	45244782	Česká spořitelna, a.s.	Ú	Energetické úspory kulturního domu v obci Kuželov	CZK	20161010	20260730	žádný	3000000.00 	3000000.00 	1473198.00 	9961.10 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012491	00544701	45317054	Komerční banka, a.s.	Ú	Profinancování výstavby projektu - cyklotrasa úsek T II	CZK	20200728	20211231	žádný	6050000.00 	6050000.00 	6049819.75 	68491.80 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012491	00544701	45317054	Komerční banka, a.s.	Ú	Refinancování úvěru výstavby projektu - cyklotrasa úsek T II	CZK	20211220	20311130	Blankosměnka	6050000.00 	6050000.00 	0.00 	0.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000012512	44164343	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitostí	CZK	20190527	20270731	není	7000000.00 	7000000.00 	2164950.00 	284421.62 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
