VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
080	000100	2023012	1000002297	00241415	45244782	Česká spořitelna, a.s.	Ú	Intenzifikace ČOV Libeř	CZK	2,36	20190219	20281220	01	13000000.00 	13000000.00 	5760000.00 	1028416.78 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002297	00241415	45244782	Česká spořitelna, a.s.	Ú	Komunikace Splav	CZK	1,68	20200427	20271220	01	6600000.00 	6593340.68 	2874000.00 	323879.95 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002298	00241440	45244782	Česká spořitelna, a.s.	Ú	Pořízení DHIM	CZK	PRIBOR+0,31% marže	20211005	20301220	01	3000000.00 	2799000.00 	672000.00 	324353.91 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002298	00241440	45244782	Česká spořitelna, a.s.	Ú	Výstavba pavilonu ZŠ	CZK	1,59	20180704	20271120	01	7500000.00 	7500000.00 	4200000.00 	453153.78 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002302	00241580	45317054	Komerční banka, a.s.	Ú	Výstavba ZŠ	CZK	1,79	20180327	20391231	10	80000000.00 	80000000.00 	16268000.00 	1195655.16 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002303	00241644	45244782	Česká spořitelna, a.s.	Ú	Zásobování Mníšeckého regionu pitnou vodou	CZK	1,77% p.a. do 31.08.2024	20140908	20290620	01	9400000.00 	9344221.00 	5832000.00 	100000.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002306	00241695	45317054	Komerční banka, a.s.	Ú	investiční akce	CZK	0	20210324	20231130	01	14000000.00 	4577884.07 	4577884.07 	24311.71 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002307	00241725	45244782	Česká spořitelna, a.s.	Ú	vodojem Masečín a lávka přes Kocábu	CZK	1,35	20200710	20291220	01	7000000.00 	7000000.00 	2340000.00 	248810.80 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002307	00241725	45244782	Česká spořitelna, a.s.	Ú	vodovod a kanalizace Štěchovice	CZK	1,42	20140822	20240520	01	9000000.00 	9000000.00 	8568000.00 	616792.20 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002308	00241741	45244782	Česká spořitelna, a.s.	Ú	budova č.p. 52	CZK	0	20220826	20320731	01	7500000.00 	7500000.00 	840528.00 	315515.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002312	00241831	45244782	Česká spořitelna, a.s.	Ú	Čistírna odpadních vod	CZK	1,63	20191008	20350131	01	40000000.00 	40000000.00 	9555558.90 	41866.85 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002313	00241849	45244782	Česká spořitelna, a.s.	Ú	splašková kanalizace, vodovod, oprava komunikace	CZK	PRIBOR 6M + 0,92% p.a.	20100521	20241129	01	20000000.00 	20000000.00 	19235000.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002313	00241849	45244782	Česká spořitelna, a.s.	Ú	stavba vodovodu, kanalizace, komunikace, zateplení ZŠ	CZK	PRIBOR 1M + 1,04%	20111120	20310920	01	12000000.00 	12000000.00 	8429000.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002314	00241873	00001350	Československá obchodní banka, a. s.	Ú	financování multikáry technických služeb obce	CZK	7,4%	20221214	20271222	01	2172677.00 	2172677.00 	372894.63 	148299.21 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002314	00241873	00001350	Československá obchodní banka, a. s.	Ú	refinancování investičního úvěru a nákup pozemků	CZK	1M PRIBOR+0,3%	20210209	20401227	01	40000000.00 	40000000.00 	5569410.00 	5386707.04 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002315	00241890	45244782	Česká spořitelna, a.s.	Ú	komunální technika	CZK	2,18	20200312	20231231	01	3000000.00 	3000000.00 	3000000.00 	105033.54 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002323	00640760	45244782	Česká spořitelna, a.s.	Ú	Kanalizace	CZK	2,09	20191122	20241130	01	6000000.00 	2501826.16 	925000.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002323	00640760	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	1,7	20140909	20290630	01	5000000.00 	4133583.24 	3035724.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002326	44684967	45244782	Česká spořitelna, a.s.	Ú	Financování koupě nemovitosti	CZK	4,71	20230602	20371220	01	8000000.00 	8000000.00 	0.00 	208286.68 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002326	44684967	45244782	Česká spořitelna, a.s.	Ú	Školská spádovost města Dobřichovice	CZK	PRIBOR 6M + 0,43 % p.a.	20131024	20230520	01	3000000.00 	3000000.00 	3000000.00 	188671.82 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002328	00507644	45244782	Česká spořitelna, a.s.	Ú	nákup pozemků	CZK	2,01	20190307	20301231	01	19788500.00 	19788500.00 	6000012.00 	1025113.59 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002328	00507644	45244782	Česká spořitelna, a.s.	Ú	nákup pozemků	CZK	5,34	20230511	20330531	01	30000000.00 	30000000.00 	1750000.00 	834745.84 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002328	00507644	45805369	ŠkoFIN s.r.o.	Ú	nákup automobilu Kodiaq	CZK	4,99	20211201	20261201	01	1200500.00 	1200500.00 	444673.22 	98912.85 	ŠkoFIN s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2023012	1000002328	00507644	45805369	ŠkoFIN s.r.o.	Ú	nákup automobilu Superb	CZK	6,89	20190616	20240816	01	1006127.40 	1006127.40 	871977.08 	153714.69 	ŠkoFIN s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2023012	1000002328	00507644	45805369	ŠkoFIN s.r.o.	Ú	úvěr na automobil VW	CZK	7,89	20230511	20271111	01	492000.00 	492000.00 	54284.50 	21582.90 	ŠkoFIN s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
080	000100	2023012	1000002330	00241792	45244782	Česká spořitelna, a.s.	Ú	"finacování projektu ""Únětice-kanalizace"""	CZK	1,15	20150410	20251231	01	4500000.00 	4500000.00 	3600000.00 	269001.90 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002330	00241792	45317054	Komerční banka, a.s.	Ú	spolufinacování projektu Rekonstrukce a rozšíření školy	CZK	1,55	20190826	20460228	01	18000000.00 	16089756.60 	1823522.00 	950464.01 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002340	00640751	45317054	Komerční banka, a.s.	Ú	provozní potřeby	CZK	1,96 %	20210415	20260228	01	400000.00 	400000.00 	220704.00 	15798.66 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002405	00241326	45317054	Komerční banka, a.s.	Ú	investiční akce klienta	CZK	3M PRIBOR + 0,15%	20230628	20460930	01	50000000.00 	0.00 	0.00 	0.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002405	00241326	44848943	Národní rozvojová banka, a.s.	Ú	Výstavba has. zbrojnice Jílové u Prahy	CZK	3M PRIBOR + 0,13%	20231113	20341220	01	18000000.00 	0.00 	0.00 	0.00 	Národní rozvojová banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002405	00241326	44848943	Národní rozvojová banka, a.s.	Ú	Výstavba has. zbrojnice Jílové u Prahy	CZK	3M PRIBOR - 2,02%	20231113	20341220	01	10000000.00 	150635.08 	0.00 	207.88 	Národní rozvojová banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	MŠ-investiční/048	CZK	1Mpribor+0,1	20190305	20251231	10	35000000.00 	35000000.00 	17000000.00 	1826011.12 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	Nákup pozemků 045	CZK	1Mpribor+0,25	20141218	20241218	10	13883734.00 	13883734.00 	12722450.00 	144491.42 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	Přístava ZŠ 836	CZK	1Mpribor+0,25	20150407	20251229	10	24000000.00 	24000000.00 	19200000.00 	453504.50 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	Rekonstrukce č.p.104/488	CZK	1Mpribor+0,25	20150629	20250325	10	4341465.32 	4341465.32 	3759936.00 	62126.02 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	ZŠ II etapa - tělocvična/429	CZK	1Mpribor+0,25	20170310	20281227	10	25000000.00 	25000000.00 	12498000.00 	1030841.71 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	00001350	Československá obchodní banka, a. s.	Ú	parkovací dům 349	CZK	1Mpribor+0,25	20200709	20311229	10	15000000.00 	15000000.00 	3000000.00 	953410.31 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002406	00241202	70856788	Státní fond podpory investic	Ú	Rekonstrukcec č.p.74	CZK	0,1	20201231	20520331	01	18500000.00 	18500000.00 	286261.83 	164032.47 	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2023012	1000002409	00241245	45244782	Česká spořitelna, a.s.	Ú	Adarman 2018	CZK	1,68%fix	20180720	20331231	01	31800500.00 	31800000.00 	10620000.00 	2462565.40 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002409	00241245	45244782	Česká spořitelna, a.s.	Ú	kanalizace Pikovice	CZK	2,41%fix	20140512	20300228	01	9000000.00 	8223198.01 	5300000.00 	1407068.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002409	00241245	45244782	Česká spořitelna, a.s.	Ú	nový pavilon ZŠ 2016	CZK	0,91%fix	20151223	20290630	01	8000000.00 	7614559.96 	4700000.00 	673219.10 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002409	00241245	45244782	Česká spořitelna, a.s.	Ú	přístavba ZŠ 2012	CZK	1,15%+6MPRIBOR 0,83%	20120523	20280420	01	14000000.00 	12439989.65 	10032000.00 	1795847.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002411	00241482	45244782	Česká spořitelna, a.s.	Ú	Tlaková kanalizace a ČOV	CZK	1,98%	20210702	20401120	01	20000000.00 	20000000.00 	432000.00 	779672.82 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002420	00241148	45317054	Komerční banka, a.s.	Ú	dostavba kanalizace 2. stavba část B1 a  ČOV	CZK	5,79 p.a.	20220620	20271231	01	10000000.00 	10000000.00 	10000000.00 	516954.42 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002463	00243272	45317054	Komerční banka, a.s.	Ú	Financování stavby Přivaděč pitné vody Benešov-Sedlčany	CZK	1M PRIBOR + pevná ochylka 0,2 p.a.	20140417	20251231	01	60000000.00 	60000000.00 	48000000.00 	5336374.28 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002463	00243272	45317054	Komerční banka, a.s.	Ú	Projekt Modernizace přestupního terminálu Sedlčany	CZK	1M PRIBOR + pevná odchylka 0,2 p.a.	20200616	20230531	01	25000000.00 	25000000.00 	25000000.00 	760748.67 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002469	61904040	00232068	Obec Křečovice	NFV	financování projektu	CZK	0	20230915	20240331	01	1178321.00 	1178321.00 	1178321.00 	0.00 	Obec Křečovice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00232645	Město Sedlec-Prčice	NFV	financování projektu	CZK	0	20230918	20240331	01	235664.00 	235664.00 	235664.00 	0.00 	Město Sedlec-Prčice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00242411	Obec Kamýk nad Vltavou	NFV	financování projektu	CZK	0	20230918	20240331	01	540145.00 	540145.00 	540145.00 	0.00 	Obec Kamýk nad Vltavou	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00242802	Obec Nedrahovice	NFV	financování projektu	CZK	0	20231005	20240331	01	706992.00 	706992.00 	706992.00 	0.00 	Obec Nedrahovice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00242829	Obec Nechvalice	NFV	financování projektu	CZK	0	20231005	20240331	01	471328.00 	471328.00 	471328.00 	0.00 	Obec Nechvalice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00243060	Obec Počepice	NFV	financování projektu	CZK	0	20230925	20240331	01	1272586.00 	1272586.00 	1272586.00 	0.00 	Obec Počepice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00243116	Obec Prosenická Lhota	NFV	financování projektu	CZK	0	20230920	20240331	01	942657.00 	942657.00 	942657.00 	0.00 	Obec Prosenická Lhota	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00243388	Obec Svatý Jan	NFV	financování projektu	CZK	0	20230921	20240331	01	1413985.00 	1413985.00 	1413985.00 	0.00 	Obec Svatý Jan	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00473871	Obec Osečany	NFV	financování projektu	CZK	0	20231010	20240331	01	329930.00 	329930.00 	329930.00 	0.00 	Obec Osečany	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002469	61904040	00473898	Obec Radíč	NFV	financování projektu	CZK	0	20231004	20240331	01	141398.00 	141398.00 	141398.00 	0.00 	Obec Radíč	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2023012	1000002487	00242071	45244782	Česká spořitelna, a.s.	Ú	Vodovod,ČOV	CZK	0,72	20160524	20351220	01	7000000.00 	6963383.10 	2590000.00 	293294.90 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002487	00242071	45244782	Česká spořitelna, a.s.	Ú	Vodovod,ČOV	CZK	1,32	20170522	20361220	01	8000000.00 	8000000.00 	2472000.00 	502303.90 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002488	00242101	45317054	Komerční banka, a.s.	Ú	"částečné profinancování projektu ""Dolní Hbity - rozšíření ČOV a kanalizace Luhy"""	CZK	1,72	20210412	20361231	01	20000000.00 	19586806.83 	2666688.00 	509919.97 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002490	00242136	45317054	Komerční banka, a.s.	Ú	"Financování nákladů na projekt ""Drásov - kanalizace a ČOV"""	CZK	2,09	20180329	20330228	01	15000000.00 	15000000.00 	4824600.00 	495722.32 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002492	00242161	45244782	Česká spořitelna, a.s.	Ú	výstavba splaškové kanalizace	CZK	2,45	20180223	20371220	01	12000000.00 	11933962.00 	3060000.00 	228157.30 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002492	00242161	45244782	Česká spořitelna, a.s.	Ú	výstavba vodovodu	CZK	1,47	20201203	20400920	01	7000000.00 	7000000.00 	744000.00 	96058.22 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002493	00242225	45317054	Komerční banka, a.s.	Ú	oprava chodníků	CZK	7,86	20220530	20311231	01	3000000.00 	2992230.74 	336000.00 	312644.62 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002493	00242225	45317054	Komerční banka, a.s.	Ú	opravy cest	CZK	8,04	20200831	20260831	01	3000000.00 	3000000.00 	1077000.00 	375958.42 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002495	00242357	45317054	Komerční banka, a.s.	Ú	Intenzifikace ČOV Jablonná a připojení kanalizace Horní Hbity	CZK	1,73	20200108	20270430	01	6000000.00 	6000000.00 	2926000.00 	311465.76 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002496	00473821	45244782	Česká spořitelna, a.s.	Ú	financování projektu Kňovice - Kňovičky - kanalizace a ČOV	CZK	0	20200624	20391220	01	16000000.00 	14734835.31 	2160000.00 	504082.84 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002496	00473821	45244782	Česká spořitelna, a.s.	Ú	financování projektu Vodovod Kňovice - napojení na vodovod Příčovy	CZK	0	20220920	20320620	01	5000000.00 	4532080.13 	528000.00 	153128.44 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002497	00242373	45244782	Česká spořitelna, a.s.	Ú	komunitní bydlení Jesenice 43	CZK	5,62	20220921	20270831	02	10000000.00 	10000000.00 	1032000.00 	1687179.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002498	00242381	45244782	Česká spořitelna, a.s.	Ú	Investice	CZK	6,58	20100101	20170630	01	7000000.00 	7000000.00 	5462938.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002498	00242381	00001350	Československá obchodní banka, a. s.	Ú	Investice	CZK	0,87	20200526	20401217	01	60000000.00 	60000000.00 	9000000.00 	0.00 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002499	00242471	45244782	Česká spořitelna, a.s.	Ú	KD- obnova	CZK	1,11	20201013	20260920	01	3500000.00 	3336086.34 	1560000.00 	92643.07 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002500	00242551	45244782	Česká spořitelna, a.s.	Ú	Splašková kanalizace a ČOV Křepenice	CZK	4,29	20221221	20420820	01	7000000.00 	7000000.00 	183000.00 	222515.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002502	00242608	45317054	Komerční banka, a.s.	Ú	čov + kanalizace	CZK	3	20170530	20320430	01	24000000.00 	24000000.00 	9000000.00 	258466.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	45317054	Komerční banka, a.s.	Ú	Profinancování projektů klienta	CZK	1,95	20180627	20380630	10	200000000.00 	129018926.68 	78932735.10 	7202098.25 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	45317054	Komerční banka, a.s.	Ú	Revitalizace bytových domů	CZK	1,19	20200929	20400630	10	94000000.00 	93919077.44 	58169877.44 	3043672.20 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	45317054	Komerční banka, a.s.	Ú	Revitalizace školní družiny	CZK	3,35	20211101	20311031	10	11580000.00 	11580000.00 	8279358.76 	373488.24 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	45317054	Komerční banka, a.s.	Ú	Společné prostory bytových domů+elektroinstalace	CZK	3,35	20211101	20311031	10	11794000.00 	11793446.19 	2163000.00 	762038.68 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	45317054	Komerční banka, a.s.	Ú	talizace bytových domů - V.etapa	CZK	0	20211027	20410930	10	9917052.00 	9837447.20 	996564.17 	0.00 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002503	00242730	70856788	Státní fond podpory investic	Ú	Revitalizace bytových domů - III.etapa	CZK	0	20210524	20410430	10	8278888.00 	8268043.47 	918684.00 	0.00 	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2023012	1000002503	00242730	70856788	Státní fond podpory investic	Ú	Revitalizace bytových domů - IV.etapa	CZK	0	20210817	20410731	10	10669520.00 	10337637.46 	1134094.00 	0.00 	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2023012	1000002503	00242730	70856788	Státní fond podpory investic	Ú	Revitalizace bytových domů II.etapa	CZK	0	20201223	20411130	10	6736392.00 	5863754.24 	798496.00 	0.00 	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2023012	1000002504	00242764	45244782	Česká spořitelna, a.s.	Ú	Mokrovraty - rozšíření kanalizačních sítí	CZK	2,06	20190319	20331220	01	30000000.00 	30000000.00 	8592000.00 	2017886.36 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002505	00242772	45244782	Česká spořitelna, a.s.	Ú	financování nákupu pozemků	CZK	5,09	20070327	20320331	01	9500000.00 	8500000.00 	8500000.00 	50759.35 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002509	00242861	45244782	Česká spořitelna, a.s.	Ú	financování Projektu,	CZK	0,62	20160429	20260420	01	18000000.00 	17453123.67 	13800000.00 	22490.60 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002509	00242861	45244782	Česká spořitelna, a.s.	Ú	financování Projektu, včetně souvisejících výdajů.	CZK	0,83	20161221	20251221	01	9000000.00 	9000000.00 	6864000.00 	28713.90 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002509	00242861	63998980	ČSOB Leasing, a.s.	Ú	financování nákupu traktoru Kubota	CZK	7,245	20211221	20250118	01	1009714.00 	1009714.00 	672404.31 	0.00 	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002511	00242888	45244782	Česká spořitelna, a.s.	Ú	Projekt 1-FZŠ Nový Knín - Cisternová automobilová stříkačka, projekt 2-projekt schválené zastupitels	CZK	1,57	20200427	20291220	01	6000000.00 	6000000.00 	1296000.00 	321047.34 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002511	00242888	45244782	Česká spořitelna, a.s.	Ú	Splašková kanalizace Nový Knín II.etapa	CZK	6m+1,15	20110505	20290420	01	17000000.00 	17000000.00 	11690000.00 	2873781.80 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002513	00242934	45317054	Komerční banka, a.s.	Ú	splašková kanalizace a ČS Lhotka u Dobříše	CZK	1,46	20180105	20230930	01	2500000.00 	2500000.00 	2500000.00 	108447.21 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002522	00243329	45244782	Česká spořitelna, a.s.	Ú	výstavba nové MŠ včetně kuchyně pro ZŠ	CZK	0	20200219	20271220	01	26000000.00 	6659973.00 	1332000.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002525	00243418	00020729	Státní fond životního prostředí České republiky	Z	Nákup kontejnerů a nosiče	CZK	0,45	20181102	20261231	01	741699.75 	741699.75 	423828.48 	8940.15 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2023012	1000002526	00243442	00001350	Československá obchodní banka, a. s.	Ú	kanalizace,rekonstrukce MŠ,vodárna	CZK	1,42	20200326	20350327	01	15000000.00 	15000000.00 	2264136.00 	353195.62 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002526	00243442	00001350	Československá obchodní banka, a. s.	Ú	výstavba chodníků v obci	CZK	0,9	20230927	20340227	01	5000000.00 	4910707.65 	0.00 	66287.14 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002529	00243531	45244782	Česká spořitelna, a.s.	Ú	Dražba nemovitosti	CZK	0,76	20160523	20270820	02	10000000.00 	10000000.00 	6734000.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2023012	1000002530	00243574	45244782	Česká spořitelna, a.s.	Ú	ČOV + vodojem	CZK	4,42	20231019	20330720	01	10000000.00 	10000000.00 	0.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
