VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2024012	1000001349	236748	45317054	Komerční banka, a.s.	Ú	stavba MŠ	CZK	4,4	20220323	20280531	1	6000000	5874009.41	1900000	414143.07	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001352	236802	45244782	Česká spořitelna, a.s.	Ú	Dřínov - intenzifikace ČOV	CZK	3,86	20241211	20521220	1	14500000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001352	236802	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV Dřínov	CZK	0,75	20151217	20280131	1	10000000	9999999.97	7218048	186585.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001352	236802	45244782	Česká spořitelna, a.s.	Ú	Novostavba mateřské školy Dřínov a oprava komunikace k mateřské škole	CZK	4,81	20241211	20451220	1	23500000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001353	236837	45317054	Komerční banka, a.s.	Ú	Stavební úpravy mutlifunkčního objektu č.p. 27 - Hořín	CZK	0	20210412	20330228	1	11913000	11913000	3454000	672814.99	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001354	236861	1350	Československá obchodní banka, a. s.	Ú	investice	CZK	0	20230511	20250101	1	3000000	3000000	0	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001355	236870	45244782	Česká spořitelna, a.s.	Ú	výstavba ČOV a splaškové kanalizace	CZK	1,75	20180522	20331231	1	18000000	1644028.33	1200000	18768.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001357	236993	45317054	Komerční banka, a.s.	Ú	Spolufinaancování investiční akce "Zvýšení vzdělávací kapacity ZŠ a MŠ Ledčice	CZK	1,94	20190712	20250531	1	11000000	10893401	10819680	615492.5	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001360	237086	45317054	Komerční banka, a.s.	Ú	spolufinancování inv.projektu "Komunitní centrum Nebužely"	CZK	2,25% p.a.	20191104	20280831	1	2500000	2500000	1354184	196259.81	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001362	237132	45244782	Česká spořitelna, a.s.	Ú	Odkanalizování obce Nová Ves-místních částí Nová Ves,Nové Ouholice,Staré Ouholice,Vepřek	CZK	2,40	20190213	20400420	1	25000000	25000000	9333296	2888130.61	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001364	237159	1350	Československá obchodní banka, a. s.	Ú	výstavba budovy komunitního centra	CZK	2,07	20210723	20310714	1	5000000	5000000	1188220.48	140978.01	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001366	237256	45244782	Česká spořitelna, a.s.	Ú	FINANCOVÁNÍ PROJEKTU	CZK	0	20191219	20270220	1	14600000	2939738	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001371	237337	45317054	Komerční banka, a.s.	Ú	Kanalizace Střednice	CZK	1,99	20200408	20300331	3	10000000	9968056.6	3822000	599420.56	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001378	662194	45317054	Komerční banka, a.s.	Ú	nákup nemovitosti	CZK	2,14	20210806	20360731	1	1300000	1300000	267480	76209.27	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001384	662267	45317054	Komerční banka, a.s.	Ú	financování investice- výstvba kanalizace	CZK	1,09 p.a.	20170922	20250430	1	3500000	3500000	3383600	156732.44	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001386	662283	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti	CZK	4,69	20240614	20290531	1	6000000	6000000	517245	125632.67	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001387	662291	45244782	Česká spořitelna, a.s.	Ú	výstavba kanalizace	CZK	3,7	20130305	20371220	3	9054355	8878724	4314528	2848283.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001403	236951	45317054	Komerční banka, a.s.	Ú	Rozšíření ZŠ T. Stolzové	CZK	1,84	20190430	20301231	1	30000000	30000000	12000000	1800836	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001478	237078	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	koupě stavebních pozemků a jejich zasíťování	CZK	0,17	20240215	20290228	1	40000000	18400000	0	706028.44	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001478	237078	15886492	UniCredit Leasing CZ, a.s.	Ú	nákup automobilu Scania	CZK	17,497	20210325	20260629	10	4000000	4000000	2759248.89	180273.15	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001480	236756	45244782	Česká spořitelna, a.s.	Ú	výstavba ČOV	CZK	3,26	20111124	20281231	1	15000000	10000000	10000000	2154534.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001482	236853	45244782	Česká spořitelna, a.s.	Ú	vybudování chodníků, oprava kostela	CZK	1,6	20180810	20260820	1	5000000	5000000	3958460	283482.92	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001484	237035	65413261	Toyota Financial Services Czech s.r.o.	Ú	automobil	CZK	0	20230126	20271231	1	844000	844000	283647.9	156416.1	Toyota Financial Services Czech s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2024012	1000001497	240621	15886492	UniCredit Leasing CZ, a.s.	Ú	Kolový traktor s příslušenstvím	CZK	0	20211216	20270106	1	808600	808600	444606.97	24796.11	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001497	240621	15886492	UniCredit Leasing CZ, a.s.	Ú	Příslušenství ke kolovému traktoru	CZK	0	20211216	20270106	1	506400	506400	244318.55	17347.91	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001499	640115	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti	CZK	5,2	20230217	20330420	1	10000000	10000000	1667000	767142.14	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001505	237019	45317054	Komerční banka, a.s.	Ú	Rekonstrukce místních komunikací Liběchov - ulice Ke Škole a Pod Školou	CZK	5,98	20220913	20280731	1	10000000	10000000	9187233	291269.35	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001505	237019	45317054	Komerční banka, a.s.	Ú	Revitalizace centra města Liběchov při silnici I/9	CZK	1,91	20210624	20260531	1	4700000	4700000	4700000	289770	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001514	237221	45244782	Česká spořitelna, a.s.	Ú	Dostavba ZŠ Tišice	CZK	1,83	20210326	20311120	1	10000000	10000000	1050000	475055.31	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001514	237221	45244782	Česká spořitelna, a.s.	Ú	Kanalizace Tišice, I.Etapa 1. část	CZK	4,85	20230914	20341220	1	10000000	3124170.5	0	165411.82	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001514	237221	45244782	Česká spořitelna, a.s.	Ú	Vybudování kanalizace	CZK	1,16	20171218	20331210	1	15000000	9623983.6	6000000	464901.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001517	662241	45317054	Komerční banka, a.s.	Ú	stavba Komunikace ulice Na Strouze, Libiš	CZK	5,60 % p.a.	20230925	20280831	1	3441000	3441000	637230	146395.27	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001517	662241	45317054	Komerční banka, a.s.	Ú	stavba Komunikace ulice Za Váhou - 2.etapa, Libiš	CZK	5,60 % p.a.	20230925	20280831	1	4706000	4706000	871490	176972.02	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001519	49518305	45317054	Komerční banka, a.s.	Ú	spolufinancování vybudování zázemí Vrátenské rozhledny	CZK	5,4	20231004	20280930	1	1500000	1500000	315792	93734.15	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001526	237434	45317054	Komerční banka, a.s.	Ú	rekonstrukce Zdravotního střediska	CZK	3M PRIBOR	20241011	20370630	1	25000000	6858414.59	0	6111.61	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001538	238023	45244782	Česká spořitelna, a.s.	Ú	financování Přístavby základní školy Kněžmost, splacení sml. o úvěru č. 12223/14/LCD a 10328/15/LCD	CZK	1,59	20170926	20321231	1	45000000	45000000	21000000	2812512	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001539	509183	45317054	Komerční banka, a.s.	Ú	15000000	CZK	2,34	20181004	20380925	3	15000000	15000000	3380400	1358305.64	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001541	237469	45244782	Česká spořitelna, a.s.	Ú	refinancování	CZK	1,51	20150925	20241231	1	14500000	14426577.55	14426577.55	1017763.59	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001544	237574	60112743	MONETA Auto, s.r.o.	Ú	Koupě vozu	CZK	6,9	20211125	20271125	10	414372	414372	191239.13	67511.06	MONETA Auto, s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2024012	1000001545	237591	45244782	Česká spořitelna, a.s.	Ú	Nová hasičská zbrojnice	CZK	4,49	20230925	20350331	1	8000000	7648897.11	0	227105.99	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001545	237591	70856788	Státní fond podpory investic	Ú	Nová hasičská zbrojnice	CZK	0	20240308	20340220	2	13475000	10579307.74	0	0	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000001546	237612	45317054	Komerční banka, a.s.	Ú	stavba ZŠ a MŠ	CZK	2,10	20210519	20460430	1	30000000	29999999.15	12439695	1405836.26	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001546	237612	45317054	Komerční banka, a.s.	Ú	výstavba kanalizace	CZK	0,74	20161214	20261130	1	2000000	2000000	1610250	299183.08	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001549	237701	45244782	Česká spořitelna, a.s.	Ú	Nákup nemovitosti	CZK	4,35	20240611	20341231	1	3500000	3500000	0	66445.43	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001551	237795	45317054	Komerční banka, a.s.	Ú	Výstavba splaškové kanalizace 1.E	CZK	1,26	20211014	20281031	1	8218946.04	8218946.04	3747940	304886	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001551	237795	45317054	Komerční banka, a.s.	Ú	Výstavba splaškové kanalizace 2.E	CZK	3,49	20241025	20370430	1	16000000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001552	237841	45317054	Komerční banka, a.s.	Ú	pořízení obchod. podílu ve spol. VaK MB	CZK	1,95	20200417	20390331	10	17514000	17514000	2375680	1194624.65	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001554	237914	45317054	Komerční banka, a.s.	Ú	Spolufinancování inv. akce: "Hřivno tlaková kanalizace" včetně DPH	CZK	0,53%	20161214	20261031	10	6000000	6000000	4779000	799808.68	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001555	237949	45317054	Komerční banka, a.s.	Ú	nákup budovy	CZK	4,11	20240719	20340718	1	6000000	6000000	0	101211.33	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001555	237949	1350	Československá obchodní banka, a. s.	Ú	výstavba chodníku	CZK	3,17	20220128	20321020	1	5000000	5000000	953201.93	312314.79	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001556	237957	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace Jivina	CZK	2,29	20191007	20370831	1	27000000	27000000	12328689.38	2684121.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001558	238040	45244782	Česká spořitelna, a.s.	Ú	Vybudování vjezdů a chodníků v obci	CZK	0	20230907	20251231	1	3402502.94	1907135.79	1907135.79	6474.46	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001559	238104	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace ČOV	CZK	pribor 1M+0,39	20170117	20271231	1	10000000	10000000	7000056	1503768.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001561	238155	238155	Obec Krnsko	Ú	kanalizace	CZK	0	20181023	20341227	1	15000000	15000000	5176059	0	Obec Krnsko	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2024012	1000001562	238163	45244782	Česká spořitelna, a.s.	Ú	výstavba kanalizace	CZK	0,79	20160330	20331201	2	30000000	26132264	12000023.26	645871.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001565	238252	45244782	Česká spořitelna, a.s.	Ú	dostavba a přístavba budov ZŠ	CZK	2,46%	20130815	20330930	1	30000000	30000000	16652589	6210175.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001565	238252	45244782	Česká spořitelna, a.s.	Ú	výstavba bytového domu I	CZK	2,46%	20051230	20241220	3	7500000	7500000	7500000	1498414.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001565	238252	45244782	Česká spořitelna, a.s.	Ú	výstavba bytového domu J	CZK	2,46%	20051230	20241220	3	7500000	7500000	7500000	1497168.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001565	238252	45244782	Česká spořitelna, a.s.	Ú	výstavba bytového domu K	CZK	2,46%	20051230	20241220	3	7500000	7500000	7500000	1482446.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001565	238252	45244782	Česká spořitelna, a.s.	Ú	výstavba bytového domu L	CZK	2,46%	20051230	20241220	3	7500000	7500000	7500000	1484382.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001570	238473	20729	Státní fond životního prostředí České republiky	Ú	Stavba kanalizace a ČOV	CZK	1	20111201	20231231	10	3500000	3498595.22	3498595.22	235068.02	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000001576	238686	45317054	Komerční banka, a.s.	Ú	Spolufinancování zateplení kulturního domu čp. 7 s výměnou zdroje tepla v obci Strenice včetně DPH	CZK	3,63	20211213	20361031	1	5500000	5500000	795192	475354.75	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001584	508934	45317054	Komerční banka, a.s.	Ú	Refinancování úvěru od ČS	CZK	2,66	20181005	20280930	1	7300000	7300000	4539900	1014731.69	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001585	508942	45317054	Komerční banka, a.s.	Ú	výstavba ČOV a kanalizace	CZK	2,73%	20190125	20351231	1	17000000	17000000	5081867	1910599.05	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001587	508969	20729	Státní fond životního prostředí České republiky	Z	Splašková kanalizace	CZK	1	20230828	20341231	1	6147899.7	6147899.69	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000001590	508993	45317054	Komerční banka, a.s.	Ú	investice	CZK	10	20210929	20410831	2	19166000	19166000	2643616	1225874.24	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001593	509027	45244782	Česká spořitelna, a.s.	Ú	Výstavba chodníku v obci	CZK	1,09	20201208	20261231	2	2000000	1739732	1200024	43265.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001595	509043	45317054	Komerční banka, a.s.	Ú	Kanalizace a kalovod	CZK	0,99	20200820	20350930	1	11400000	11327681.8	3275168	430105.15	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001602	509124	45317054	Komerční banka, a.s.	Ú	Dofinancování investičních akcí: výstavba vodovodu, kanalizace	CZK	4,43	20180522	20330331	1	5600000	5600000	3057928	165377.38	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001610	509230	45317054	Komerční banka, a.s.	Ú	pořízení obch.podílu ve společnosti VaK MB, IČO: 46356983	CZK	1,39	20201007	20380131	1	10000000	10000000	1326000	128842.45	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001611	509248	1350	Československá obchodní banka, a. s.	Ú	revolving	CZK	0,80	20231207	20251207	1	3000000	3000000	0	196196.67	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001611	509248	1350	Československá obchodní banka, a. s.	Ú	výstavba ČOV a kanalizace	CZK	2,05%	20190429	20390325	10	15000000	14999682.75	2686027.63	1190595.11	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001611	509248	1350	Československá obchodní banka, a. s.	Ú	výstavba ČOV a kanalizace	CZK	2,05%	20201204	20390325	1	6000000	6000000	1074432.99	458298.98	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001612	509256	45244782	Česká spořitelna, a.s.	Ú	Vodovod, kanalizace a ČOV v obci Košátky	CZK	2,19	20200713	20461231	1	15000000	15000000	1441779.07	1216703.56	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001620	509337	45317054	Komerční banka, a.s.	Ú	Školka	CZK	1,86	20180105	20271101	1	1343000	1341013.72	919600	103966.59	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001622	509353	45244782	Česká spořitelna, a.s.	Ú	Kanalliazce	CZK	0	20220401	20281231	10	5000000	5000000	400008	234036.04	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001622	509353	45244782	Česká spořitelna, a.s.	Ú	Kontokorent BÚ	CZK	0	20190201	20251231	10	5000000	5000000	4574527	11647.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001623	509361	45317054	Komerční banka, a.s.	Ú	Investice obecní vodovod	CZK	10	20170310	20270228	10	1500000	1500000	1169350	250811.52	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001624	509370	45244782	Česká spořitelna, a.s.	Ú	Výstavba vodovodu	CZK	1,59	20200617	20311231	1	3500000	3499915.7	1050011.21	91412.64	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001626	509396	45317054	Komerční banka, a.s.	Ú	Odkanalizování obce	CZK	1,34	20180502	20260331	1	4000000	4000000	3499600	647890.6	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001630	509434	45317054	Komerční banka, a.s.	Ú	Splašková kanalizace obce	CZK	3,92	20230816	20391231	1	6500000	6500000	124256	258843.72	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001638	48679763	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace	CZK	0	20200923	20460930	1	25000000	25000000	3003977.22	303827.26	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001639	48679861	45317054	Komerční banka, a.s.	Ú	investiční	CZK	1,89	20180629	20280531	1	3000000	3000000	1921360	245126.94	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001639	48679861	45317054	Komerční banka, a.s.	Ú	investiční	CZK	2,14	20200320	20270228	1	3000000	2997184.08	1931700	197044.24	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001640	70565295	45244782	Česká spořitelna, a.s.	Ú	Autobus. zálivy a chodn. Sojovice 1.etapa, Projekt. příprava akce "Autobus. zálivy a chodn. 2.etapa	CZK	5,89	20220826	20430331	1	5900000	5629097.83	516264	315665.49	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001640	70565295	45244782	Česká spořitelna, a.s.	Ú	Autobusové zálivy a chodníky Sojovice 2. etapa	CZK	4,99	20231030	20271231	1	14500000	8986398.13	0	234276.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001640	70565295	45244782	Česká spořitelna, a.s.	Ú	oprava kanalizace pod hl. silnicí, u Domu služeb, chodníky, vrt na vodu, rekonstrukce knihovny	CZK	1,79	20210326	20370630	1	7000000	7000000	1166670	110724.17	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001641	70541981	45244782	Česká spořitelna, a.s.	Ú	Intenzifikace ČOV	CZK	1,65	20140829	20251231	1	2000000	1500000	1358334	128458	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001641	70541981	45244782	Česká spořitelna, a.s.	Ú	Vodovod a vodojem	CZK	3,4	20120425	20280120	1	6000000	6000000	4633426	1479991	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001728	237680	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce budovy městského úřadu	CZK	1,99	20150331	20310131	1	19152000	19152000	11427804	170088.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45244782	Česká spořitelna, a.s.	Ú	financování investičních akcí (hřiště, parkování, veřejné prostranství, cyklostezky, školní budovy)	CZK	3M PRIBOR+1,95	20100409	20240420	1	180000000	180000000	180000000	36906001.28	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45244782	Česká spořitelna, a.s.	Ú	financování investičních akcí (parkoviště, sportovní hala, školní budovy, bazén)	CZK	1,72	20190701	20301220	1	100000000	100000000	40000000.32	7068361.39	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45244782	Česká spořitelna, a.s.	Ú	financování investičních akcí (výkup pozemků, parkování, školní budovy, bazén, hřiště, komunikace)	CZK	1,75	20210826	20371220	1	122000000	122000000	16266666.72	6119575.16	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	1. splátka za pozemky	CZK	1,22	20200324	20381220	1	52000000	51655050	11558400	2727980.74	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (komunikace, školní budovy, hřiště, územní plán, kontejnery)	CZK	1,69	20180510	20300520	1	180000000	180000000	82500000	14924340.14	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (lávka Česana, zahrada, inteligentní zastávky, cyklostezky,kontejnery)	CZK	4,38	20220718	20331220	1	95000000	95000000	9500004	8854267.77	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (most Debř, školní budovy, park dům kultury, komunikace, parkování)	CZK	6M PRIBOR+0,02	20170606	20280520	1	50000000	50000000	32916693	6802469.24	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (most Pražská, skatepark, cyklostezka, školní budovy, komunikace)	CZK	4,49	20230627	20341220	1	80000000	80000000	0	2137948.87	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (parky, přemostění Jizery, komunikace, bazén, cyklostezka)	CZK	2,02	20140502	20251120	1	180000000	180000000	163500000	21712175.88	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	financování investičních akcí (školní budovy, komunikace, bazén, sportovní hala, výdejna jídel)	CZK	1,21	20200324	20391220	1	125000000	125000000	20836800	5883321.53	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001733	238295	45317054	Komerční banka, a.s.	Ú	revolvingový úvěr - překlenutí časového nesouladu mezi vystavením faktur dodavateli a poskytnutím do	CZK	6M PRIBOR-0,06	20170606	20241231	1	100000000	10104285.11	0	3467568.59	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001738	238953	45244782	Česká spořitelna, a.s.	Ú	výstavby kanalizace	CZK	2,39	20210902	20330630	1	10000000	10000000	1500012	391633.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000001741	508918	45244782	Česká spořitelna, a.s.	Ú	odkanalizování obce	CZK	4,23	20110628	20261220	1	5000000	5000000	4314070	1567598.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
