VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2021012	1000010243	278491	45244782	Česká spořitelna, a.s.	Ú	Zateplení bytového domu č.p.388	CZK	20061114	20220930	zástavní právo	13200000	13200000	12315152	5246240	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010243	278491	70856788	Státní fond rozvoje bydlení	Ú	Rekonstrukce byt. domu č..389	CZK	20130902	20230902	zástavní právo	2615159	2615159	2148098	111742	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010243	278491	70856788	Státní fond rozvoje bydlení	Ú	Rekonstukce byt. domu č.p.91 a 93	CZK	20150713	20250615	zástavní právo	3565000	3565000	2221529	32036	Státní fond podpory investic	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010247	277657	45244782	Česká spořitelna, a.s.	Ú	dostavba kanalizace - II.etapa	CZK	20160826	20301231	žádný	7000000	3739286.75	2153856	173159.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010248	277665	45244782	Česká spořitelna, a.s.	Ú	INV - vodovod 3. etapa	CZK	20140527	20280331	zástavní právo	30000000	20000000	10392000	1810096.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010249	277720	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV Černý Důl	CZK	20170922	20370831	pozemky za kostelem v Černém Dole a pozemky v ATC Čistá v Krkonoších	27000000	27000000	11937040	15346.22	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010249	277720	45317054	Komerční banka, a.s.	Ú	Nákup nemovitostí stpč 217 se stavbou čp 185 a stpč 245 se stavbou bez čp v k.ú. Čistá v Krkonoších	CZK	20211027	20281130	nebylo sjednáno	4400000	4400000	0	1093790.85	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010251	277754	45317054	Komerční banka, a.s.	Ú	koupě traktoru	CZK	20160601	20230531	bez zajištění	1655280	1655280	1305799.49	37979.57	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010254	277835	45244782	Česká spořitelna, a.s.	Ú	Jednota	CZK	20200703	20301231	Žádné zajišťovací prostředky	1850000	1850000	186000	31321.51	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010254	277835	45244782	Česká spořitelna, a.s.	Ú	Most u Mandle	CZK	20150112	20250531	Žádné zajišťovací prostředky	3345025	3345025	2142403.5	326427.37	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010256	277941	45244782	Česká spořitelna, a.s.	Ú	Energeticky úsporná opatření objektu  tělocvičny v obci Chvaleč	CZK	20150618	20250418	Bez ručení	5000000	5000000	3240000	247242.41	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010256	277941	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce koupaliště v obci  Chvaleč	CZK	20210702	20241231	Bez ručení	2000000	1427800	200000	9431.78	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010256	277941	63998980	ČSOB Leasing, a.s.	Ú	Traktor Kubota M 5111	CZK	20190327	20240327	Bez ručení	1369720	1369720	719124.3	116917.7	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010261	278025	45244782	Česká spořitelna, a.s.	Ú	Koupě pozemku p.č.264, financování Projektu	CZK	20170629	20320430	bez zajištění	4600000	4579600	480000	167061.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010261	278025	45244782	Česká spořitelna, a.s.	Ú	Zajištění dostupnosti atraktivit CR v obci Kuks	CZK	20201129	20230620	bez zajištění	3500000	3500000	2975034	467515.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010265	278165	45317054	Komerční banka, a.s.	Ú	Kanalizace	CZK	20200615	20350531	Nesjednáno,	16497000	6452241	360000	43060.37	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010265	278165	45317054	Komerční banka, a.s.	Ú	Kanalizace a ČOV	CZK	20110627	20260531	Krycí blankosměnky	4592151	3886964.29	3065539.18	1317099.5	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010265	278165	45317054	Komerční banka, a.s.	Ú	Vodovod	CZK	20110627	20260531	Krycí blankosměnky	1500000	1500000	877780.35	564555.4	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010265	278165	20729	Státní fond životního prostředí České republiky	Z	Kanalizace	CZK	20111031	20230331	Zástavní právo k nemovitostem	3338901.29	3338901.29	3006287.39	114667.77	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010266	278203	44848943	Českomoravská záruční a rozvojová banka, a.s.	Ú	Rekonstrukce kulturního domu	CZK	20160509	20260331	Bez zajištění.	3500000	3500000	1847256	86392.99	Národní rozvojová banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010270	278114	45244782	Česká spořitelna, a.s.	Ú	financování Projektu - kanalizace v obci	CZK	20200429	20311231	ničím se neručí	12000000	12000000	0	91688.65	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010270	278114	45244782	Česká spořitelna, a.s.	Ú	financování Projektu - sociální bydlení	CZK	20200429	20230630	ničím se neručí	12876300	12876300	0	124609.33	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010270	278114	15886492	UniCredit Leasing CZ, a.s.	Ú	nákup traktoru	CZK	20191230	20240331	převodem práva	1419086.69	1419086.69	596589.95	52579.12	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010272	278149	45317054	Komerční banka, a.s.	Ú	rekonstrukce MŠ	CZK	20170530	20271231	nesjednáno	13000000	13000000	5037657.31	473587.99	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010274	278459	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	20201118	20421231	bez ručení	29000000	16746707.94	0	61824.24	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010276	578193	45317054	Komerční banka, a.s.	Ú	Výstavba vodovodu v obci Libotov	CZK	20160823	20281020	Zajištění se nesjednává	6000000	6000000	5006940	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010278	580198	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti	CZK	20140830	20220531	Bez ručení	2941000	2941000	2857652	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010278	580198	45244782	Česká spořitelna, a.s.	Ú	oprava a investice do majetku	CZK	20210130	20261231	Bez ručení	2000000	2000000	157190.02	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010278	580198	45244782	Česká spořitelna, a.s.	Ú	oprava majetku	CZK	20151231	20221130	Bez ručení	1200000	1200000	1044000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010281	580759	1350	Československá obchodní banka, a. s.	Ú	nákup nemovitosti	CZK	20200318	20250225	nemovitost	1500000	1500000	499985	20049.84	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010283	580775	45244782	Česká spořitelna, a.s.	Ú	Koupě nem. čp. 124	CZK	20190429	20270430	není	2512000	2512000	712573.45	1799426.55	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010283	580775	61061344	SG Equipment Finance Czech Republic s.r.o.	Ú	Koupě traktoru	CZK	20190221	20220815	traktor - předmět úvěru	916600	916600	772067.4	144532.6	SG Equipment Finance Czech Republic s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2021012	1000010284	580783	45317054	Komerční banka, a.s.	Ú	Dostavba vodovodu	CZK	20210423	20460120	blankosměnka	11000000	491341.85	0	1300.28	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010287	581011	45244782	Česká spořitelna, a.s.	Ú	Spolufinancování projektu "Vodovod Hřibojedy"	CZK	20110725	20261220	nezajištěno	2000000	2000000	1333440	501163.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010289	581046	45244782	Česká spořitelna, a.s.	Ú	spolufinancování výstavby vodovodu Litíč-II. etapa	CZK	20100614	20341220	bez ručení	3200000	3200000	1532149	1299804.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010290	581054	581054	OBEC BÍLÉ POLIČANY	Ú	investiční	CZK	20190118	20331231	rozpočtem	5000000	4999211.4	4000800	73405.42	OBEC BÍLÉ POLIČANY	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000010321	580210	45317054	Komerční banka, a.s.	Ú	Borovnice-Splašková kanalizace a ČOV	CZK	20140707	20300930	zástavní právo k nemovitosti	9000000	9000000	3750000	561325.37	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010321	580210	20729	Státní fond životního prostředí České republiky	Z	Borovnice-Splašková kanalizace a ČOV	CZK	20140825	20251231	zástavní právo-smlouva č. 112131591	4150557.77	4150557.77	2695792.68	189673.16	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010359	277924	45317054	Komerční banka, a.s.	Ú	Odkanalizování obce Chotěvice	CZK	20141128	20301225	bez ručení	17000000	15982333.11	6804000	195682.57	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010386	484776	1350	Československá obchodní banka, a. s.	Ú	rekonstrukce chodníků	CZK	20190115	20231227	žádný	2482221	2482221	1500000	105517.75	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010388	277827	1350	Československá obchodní banka, a. s.	Ú	kanalizace	CZK	20141007	20301227	bez zajištění	13500000	13500000	5400000	1210037.96	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010388	277827	20729	Státní fond životního prostředí České republiky	Z	kanalizace	CZK	20141022	20251230	zástavní smlouva	5714013.07	5714013.07	3841321.14	246654.92	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010389	277886	45317054	Komerční banka, a.s.	Ú	Financování projektu "Revitalizace návsi II. etapa" a "Oprava budovy Kulturního domu čp. 11 v HO"	CZK	20170727	20241231	nesjednáno	5000000	5000000	2857104	97250.68	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010390	278432	45317054	Komerční banka, a.s.	Ú	nákup nemovitosti	CZK	20200615	20280328	zástavní právo	2200000	2200000	446500	58551	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010390	278432	45317054	Komerční banka, a.s.	Ú	výstavba ČOV	CZK	20190213	20390115	bez zajištění	16182000	16182000	2333345	1287020	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010390	278432	20729	Státní fond životního prostředí České republiky	Z	vybudování kanalizace a ČOV	CZK	20121120	20241231	zástavní smlouva	10917581	10886290	7642320	488313	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010390	278432	25722328	RCI Financial Services, s.r.o.	Ú	pořízení automobilu pro ČOV	CZK	20200318	20250218	bez zajištění	222880	222880	69922.48	32786	RCI Financial Services, s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2021012	1000010391	580171	45244782	Česká spořitelna, a.s.	Ú	Výstavba splaškové kanalizace	CZK	20140811	20251031	žádné	7000000	7000000	4181170.13	491566.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010391	580171	20729	Státní fond životního prostředí České republiky	Z	Výstavba splaškové kanalizace	CZK	20141111	20251231	zástavní právo smluvní	3095943.89	2807077.62	1857576	120849.75	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000010398	277801	45244782	Česká spořitelna, a.s.	Ú	refinancování úvěru + nákup pozemků	CZK	20151210	20241130	ničím	4600000	4600000	2400313.4	252039.08	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010398	277801	45244782	Česká spořitelna, a.s.	Ú	zakoupení budovy - obchod potravin	CZK	20190703	20390930	ničím	1480000	1480000	137295.42	79974.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010398	277801	45244782	Česká spořitelna, a.s.	Ú	základní škola - rekonstrukce	CZK	20120905	20230325	Budova ZŠ a MŠ včetně pozemků	8000000	7473193.39	7047620	618939.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010404	278246	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	20171023	20361231	není	35000000	35000000	4128000	1065895	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010415	277878	45244782	Česká spořitelna, a.s.	Ú	stavební	CZK	20130130	20221231	nemovitost	4430882	4430882	3945731.92	477294.93	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010415	277878	45244782	Česká spořitelna, a.s.	Ú	stavební	CZK	20170704	20221231	žádný	6750000	5863550	5856231.95	146263.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010416	278190	45317054	Komerční banka, a.s.	Ú	ČOV a kanalizace Pilníkov	CZK	20181210	20391231	bez zajištění	60000000	60000000	5958870.47	1141373.12	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010434	656119	45244782	Česká spořitelna, a.s.	Ú	Nákup univerzálního nosiče nářadí	CZK	20131203	20220630	bez ručení	2250600	2250600	2121600	176385	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010435	580180	45244782	Česká spořitelna, a.s.	Ú	Dokončení výměny lyžařského vleku.	CZK	20081105	20290720	Zjištění nemovitostí	3500000	3500000	1771800	1710000	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010435	580180	45244782	Česká spořitelna, a.s.	Ú	Financování výměny lyžařského vleku, rekonstrukce horské služby.	CZK	20060712	20211220	Bez zajištění	10000000	10000000	10000000	1830000	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010435	580180	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitostí	CZK	20170627	20260228	Bez zajištění	3600000	3600000	720000	180845	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010454	278653	45317054	Komerční banka, a.s.	Ú	Zatepl. a VZT budovy MŠ U Stadionu,výstavba kompostárny	CZK	20180817	20421231	bez zajištění	1380000000	71401872.55	0	2150111.68	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010455	278955	45244782	Česká spořitelna, a.s.	Ú	Komunitní centrum Choceň	CZK	20210902	20230630	bez ručení	18000000	3850505.3	3365674.66	4075.19	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010455	278955	45244782	Česká spořitelna, a.s.	Ú	Kontokorentní úvěr	CZK	20210902	20220831	bez ručení	10000000	0	0	250	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010455	278955	45244782	Česká spořitelna, a.s.	Ú	TI Vostelčice	CZK	20190918	20271231	bez ručení	30000000	30000000	4296000	606624.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010455	278955	45244782	Česká spořitelna, a.s.	Ú	TI Vostelčice	CZK	20200917	20290430	bez ručení	6000000	6000000	48000	85274.53	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010456	278963	45244782	Česká spořitelna, a.s.	Ú	Investice města	CZK	20170522	20311231	Vlastní příjmy	20000000	20000000	1818382	260374	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010457	279421	45244782	Česká spořitelna, a.s.	Ú	realizace ivestičních akci v roce 2018	CZK	20180301	20230331	žádné	10000000	10000000	7058844	308400.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010457	279421	45317054	Komerční banka, a.s.	Ú	rekonstrukce mostů, oprava komunikací	CZK	20201209	20251130	žádné	5000000	5000000	1017000	55167.53	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	45317054	Komerční banka, a.s.	Ú	Demolice areálu Perla,Komunitní centrum Knapovec	CZK	20170701	20321231	blankosměnka	30000000	30000000	8012110	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	45317054	Komerční banka, a.s.	Ú	Kontokorentní úvěr	CZK	20201217	20501231	bez ručení	20000000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti-Perla	CZK	20101025	20251231	blankosměnka	30000000	30000000	22004400	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	45317054	Komerční banka, a.s.	Ú	Rekonstrukce objektu Dukla č.p.300	CZK	20181010	20390630	bez ručení	25000000	25000000	2371600	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	45317054	Komerční banka, a.s.	Ú	Snížení energetické náročnosti školských zařízení	CZK	20130930	20231231	blankosměnka	10000000	10000000	7999680	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	1350	Československá obchodní banka, a. s.	Ú	Pořízení investic v letech 2020-2023	CZK	20200109	20431231	blankosměnka	100000000	72432413.23	0	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010458	279676	1350	Československá obchodní banka, a. s.	Ú	Úprava veřejného prostranství Kociánka	CZK	20091002	20291231	blankosměnka	24000000	24000000	14500000	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010459	279129	45244782	Česká spořitelna, a.s.	Ú	Splacení dluhů, financování Projektu	CZK	20170630	20401231	bez ručení	150000000	149999997.6	17868400	1189177.98	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010459	279129	45317054	Komerční banka, a.s.	Ú	Financování výstavby lokality Nad Bažantnicí	CZK	20160427	20221231	bez ručení	15000000	15000000	12000000	42977.25	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010460	279846	45244782	Česká spořitelna, a.s.	Ú	investiční akce města realizované v letech 2020-2023	CZK	20200220	20321231	bez ručení	70000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010469	278637	45244782	Česká spořitelna, a.s.	Ú	Dostavba kanalizace a vodovodu - I.etapa	CZK	20110913	20220430	bez zajištění	12000000	12000000	11400000	536883	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010469	278637	45244782	Česká spořitelna, a.s.	Ú	Realizace projektu výstavby sportovní haly	CZK	20200228	20391231	bez zajištění	22480650	22480650	1090100	391135.13	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010469	278637	45244782	Česká spořitelna, a.s.	Ú	Červená Voda-Šanov-oprava místních komunikací	CZK	20201125	20350930	bez zajištění	4300000	4300000	291600	56518	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010471	279072	45244782	Česká spořitelna, a.s.	Ú	financování podílu města na realizaci projektu "Návštěvnické centrum turist.oblasti Kralický Sněžník	CZK	20211014	20240930	Bez ručení	7000000	1163648.03	0	374.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010471	279072	45244782	Česká spořitelna, a.s.	Ú	financování projektu "Intenzifikace ČOV Králíky"	CZK	20180924	20301231	Bez ručení	25000000	25000000	2500800	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010471	279072	45244782	Česká spořitelna, a.s.	Ú	refinancování 5 úvěrů-park.plochy, koupě nemovit.,techn.infrastr.Skřivánek,voj.muzeum,Evrop.dům	CZK	20120323	20231231	Bez ručení	48587581	48587581	40317381	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010476	38113	45244782	Česká spořitelna, a.s.	Ú	splašková kanalizace	CZK	20110505	20220930	žádný	25000000	25000000	23125185	3307712	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010483	278696	45244782	Česká spořitelna, a.s.	Ú	financování Projektu	CZK	20170511	20401231	žádný	10000000	8598664	5303447	158958.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010483	278696	63998980	ČSOB Leasing, a.s.	Ú	Traktor ZETOR	CZK	20171213	20221231	žádný	1000912	1000912	788587.65	110881.95	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010484	278734	45244782	Česká spořitelna, a.s.	Ú	na dofinancování ČOV a kanalizace, plynofikace obce a občanskou vybavenost	CZK	20130226	20260531	zástavní právo k nemovitosti	15770000	15770000	10109437.1	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010484	278734	45244782	Česká spořitelna, a.s.	Ú	oprava střechy bývalého kravína, obnova staré školy čp. 234 na náměstí	CZK	20211004	20310731	bez ručení	12000000	5361249.61	0	9561.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010486	278874	278874	Obec Hnátnice	Ú	kanalizace	CZK	20140819	20230630	bez ručení	20000000	13442731.76	11999976	519413.61	Obec Hnátnice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000010487	278904	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce bytů č.p. 7 přeúvěrování municipálního úvěru z KB	CZK	20121220	20211231	Vlastními příjmy	5600000	5600000	5600000	8402.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010491	279056	45244782	Česká spořitelna, a.s.	Ú	Pořízení kanalizace a ČOV	CZK	20140814	20291231	bez zajištění	10000000	8821077.25	6000000	565826.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010495	279196	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce bytovhého domu čp. 2	CZK	20031105	20240930	zástavní právo	5500000	5500000	4411373	3399768	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010495	279196	45244782	Česká spořitelna, a.s.	Ú	Zasíťování pozemků	CZK	20131111	20231231	bez ručení	700000	700000	546000	83769.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010497	279226	45244782	Česká spořitelna, a.s.	Ú	výstavba 7 bytových jednotek	CZK	20060824	20260720	bankovní záruka	6000000	4421245	3888000	1434192.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010497	279226	45244782	Česká spořitelna, a.s.	Ú	zasíťování lokality Nad Suticí	CZK	20210526	20410331	bankovní záruka	26000000	14410281.9	0	86283.22	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010498	279242	45317054	Komerční banka, a.s.	Ú	kanalizace	CZK	20210408	20300831	není	8000000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010500	279293	45317054	Komerční banka, a.s.	Ú	předfinancování dotace na projekt "Chodník Rviště	CZK	20210603	20230731	bez ručení	549000	473934	0	3767.91	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010507	279471	45244782	Česká spořitelna, a.s.	Ú	investice-nákup pozemků	CZK	20190629	20351231	bez ručení	2105517	2105517	494481	55248	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010512	279641	45244782	Česká spořitelna, a.s.	Ú	Kanalizace, obecní byty	CZK	20080930	20281231	Budoucí příjmy	12851000	12850896.48	6651000	1412904.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010512	279641	45244782	Česká spořitelna, a.s.	Ú	Technická infrastrukutra	CZK	20161209	20260420	Budoucí příjmy	5000000	3790545.48	1625013	89357.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010515	279731	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Lesnictví - nákup stroje traktor, štěpkovač	CZK	20191211	20221220	zajišťovací převod k vlastnictví,zástavní právo k pohl. z pojištění	1473780	1473780	1205820	48012	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000010516	279749	25672720	MONETA Money Bank, a.s.	Ú	rekonstrukce obecního úřadu, víceúčelevé hřiště, nákup nemovitosti	CZK	20210324	20351220	není	15000000	3960338	0	14310	MONETA Money Bank, a.s.	121	Akciová společnost	Akciová společnost	a.s.
