VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2023012	1000008928	273139	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Investiční úvěr - Nový traktorový nosič kontejnerů Cargo Hook vč. příslušenství	CZK	4,45	20200603	20250620	4	220000	220000	150514	0	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008928	273139	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Investiční úvěr -Mini vyvážečka vč. příslušenství	CZK	6,95	20230405	20270620	4	950000	950000	63333	0	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008928	273139	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Investiční úvěr Lesnictví - pořízení nového Traktoru a nový čelní nakladač	CZK	4,45	20200325	20300325	4	849000	849000	282997	0	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008943	272612	20729	Státní fond životního prostředí České republiky	Z	ZÁSOBOVÁNÍ VODOU OBCÍ DOLANY, ČÁSLAVKY, SVINIŠŤANY, KRABČICE A SEBUČ	CZK	1	20230926	20351231	1	29012444.69	18645002.43	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000008949	272817	45317054	Komerční banka, a.s.	Ú	Martínkovice - splašková kanalizace	CZK	7,14%	20140626	20301231	1	11000000	9332243.86	7579988	863694.78	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008951	272884	45317054	Komerční banka, a.s.	Ú	úvěr na opravy a investice	CZK	1,49	20180124	20271220	1	8000000	8000000	4440000	437812.56	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008955	272981	20729	Státní fond životního prostředí České republiky	Z	ČOV a kanalizace Rožnov	CZK	1	20140625	20251231	3	3736259.35	3736259.35	3043648	202580.03	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000008958	272892	63998980	ČSOB Leasing, a.s.	Ú	Spolufinancování nákupu komunální techniky	CZK	0,99	20220429	20250511	4	680915	680915	356852.04	8030.99	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008965	273198	63998980	ČSOB Leasing, a.s.	Ú	nákup traktoru	CZK	0,01	20210513	20260616	4	592900	592900	335656.58	39243.59	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008974	653608	45317054	Komerční banka, a.s.	Ú	Revitakizace objektu čp.176	CZK	5,40	20221229	20371130	1	8000000	7345690.84	141180	261204.87	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008974	653608	20729	Státní fond životního prostředí České republiky	Z	Křinice - splaškovákanalizace I. a II.etapa"	CZK	0	20151220	20250630	4	3344251.31	3344251.31	2902984.6	2148	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000008983	654116	45317054	Komerční banka, a.s.	Ú	Kanalizace	CZK	1 MPRIBOR+0,65	20140429	20291231	1	12000000	11818169.41	6857280	1839413.92	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008983	654116	20729	Státní fond životního prostředí České republiky	Z	Kanalizace	CZK	1	20141110	20250308	4	3186295.42	2904579.26	2549056	141104.59	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000008986	272671	45244782	Česká spořitelna, a.s.	Ú	financování nákladů VaK Náchod výstavba vodovodu Mečov-smlouva o zápůjčce č. 1/2020 ze dne 10.6.2020	CZK	1,04	20200709	20250615	1	3044040	3044040	1826424	66481.82	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008986	272671	45244782	Česká spořitelna, a.s.	Ú	pořízení cisternové požárního automobili	CZK	4,23	20220328	20271231	1	3000000	3000000	600000	164682.17	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008986	272671	45244782	Česká spořitelna, a.s.	Ú	přístavba tělocvičny k ZŠ  Hořičky	CZK	3,98	20220328	20321231	1	10000000	9992767.86	1002000	493517.68	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008987	653560	45317054	Komerční banka, a.s.	Ú	kanalizace	CZK	1,05	20140717	20270925	10	6500000	6500000	4488000	959551.22	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000008987	653560	20729	Státní fond životního prostředí České republiky	Z	kanalizace	CZK	1	20141001	20250801	4	7935195.5	7906904.32	6621379	403510.3	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000009087	272493	45317054	Komerční banka, a.s.	Ú	Obecní cesty a veřejné osvětlení	CZK	4,64	20160614	20290720	1	16000000	16000000	8904000	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009098	654451	1350	Československá obchodní banka, a. s.	Ú	chodník podél sil III/3032, ul. Žďárecká,Brné	CZK	1MPRIBOR+0,20	20190226	20290220	1	15000000	15000000	6149000	1811011.83	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009101	272728	45244782	Česká spořitelna, a.s.	Ú	financování projektu "Dopravně urbanistické řešení území Na Valech v Jaroměři"	CZK	2,69% p. a.	20170329	20270228	1	16000000	14928469.96	10650000	1347443.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009101	272728	45317054	Komerční banka, a.s.	Ú	předfinancování projektu "Centra tradičních řemesel na cestě Via fabrilis"	CZK	3M PRIBOR + 0,11% p. a.	20200629	20241231	1	21255000	16647552.2	16647552.2	344320.07	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009101	272728	45317054	Komerční banka, a.s.	Ú	refinancování střednědob. revolvingového úvěru na financování akce "Dopravní terminál v Jaroměři"	CZK	2,16 % p. a.	20180927	20301231	1	25000000	25000000	7498800	1403250.88	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009101	272728	45317054	Komerční banka, a.s.	Ú	refinancování zůstatku střednědobého revolvingového úvěru na financování akce "Oživení pevnosti Jose	CZK	2,17% p. a.	20180927	20320331	1	40000000	26044234.26	6993000	876184.39	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009107	272591	45317054	Komerční banka, a.s.	Ú	Městská infrastruktura, chodníky	CZK	0,69	20151223	20240331	1	15000000	15000000	14482776	379385.79	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009107	272591	45317054	Komerční banka, a.s.	Ú	Městská kanalizace	CZK	1,23	20110603	20260331	1	65000000	61757134.37	55699445.37	4108930.95	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009107	272591	1350	Československá obchodní banka, a. s.	Ú	Rekonstrukce Husova náměstí	CZK	1,22	20190925	20341229	1	25000000	25000000	3846144	925451.91	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009107	272591	20729	Státní fond životního prostředí České republiky	Ú	Rozšíření zdrojů pitné vody	CZK	1	20130521	20231231	3	2962226.36	2910378.59	2910378.59	144839.65	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000009107	272591	61061344	SG Equipment Finance Czech Republic s.r.o.	Ú	Multifunkční vozidlo pro TS	CZK	2,45	20210727	20240815	4	3170200	3170200	2591196.4	87509.16	SG Equipment Finance Czech Republic s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000009108	272710	45244782	Česká spořitelna, a.s.	Ú	financování projekt kanalizace	CZK	1 - měsíční PRIBOR	20141212	20360630	2	10000000	10000000	4000000	1614404.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009108	272710	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti	CZK	1 - měsíční PRIBOR	20210106	20270930	3	3000000	3000000	1200000	209987.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009109	272809	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace	CZK	0,99	20161011	20311231	1	15604252.42	15604252.42	7308000	850840.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009109	272809	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace	CZK	1,35	20171123	20251231	1	2522487.37	2522487.37	1908000	140674.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009111	272949	45244782	Česká spořitelna, a.s.	Ú	Stavební úpravy ZUŠ	CZK	0,96	20170314	20320229	1	25000000	25000000	10620000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009111	272949	45317054	Komerční banka, a.s.	Ú	Snížení energetické náročnosti ZŠ a MŠ	CZK	4,5	20130930	20230831	1	23000000	23000000	23000000	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009113	273279	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti č.p. 13 Žďár nad Metují	CZK	7,75	20151228	20300820	3	4000000	4000000	2162000	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009113	273279	45317054	Komerční banka, a.s.	Ú	Nástavba a přístavba č.p.78, rekonstrukce č.p.60 Žďár nad Metují	CZK	4,43	20120411	20270220	3	4851600	4851600	3800400	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009113	273279	45317054	Komerční banka, a.s.	Ú	kontokorent k BÚ	CZK	0	20020429	20231231	1	380000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009115	653683	45244782	Česká spořitelna, a.s.	Ú	financování Projektu	CZK	0,74	20140815	20240228	1	6000000	6000000	5940999.82	279641.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009115	653683	45244782	Česká spořitelna, a.s.	Ú	koupě nemovitosti Pensionu ve Mlejně	CZK	2,96	20211125	20401130	1	10500000	10500000	220000	514697.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009115	653683	45244782	Česká spořitelna, a.s.	Ú	nákup devítimístného vozidla	CZK	0,66	20160331	20280731	1	2222099	2222099	1410000	293202.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009120	75082233	25722328	RCI Financial Services, s.r.o.	Ú	pořízení automobilu	CZK	1,93	20190802	20240723	4	331033.8	331033.8	300189.69	36709.3	RCI Financial Services, s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000009122	273155	45317054	Komerční banka, a.s.	Ú	Rekonstrukce hotelu "U Kopeckých"	CZK	1,10% p.a.	20210225	20260131	2	20000000	20000000	9143272.8	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009123	273066	45244782	Česká spořitelna, a.s.	Ú	Stárkov splašková kanalizace a ČOV	CZK	1,29	20140414	20311220	1	9000000	8671465.29	4512000	1389366.71	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009123	273066	20729	Státní fond životního prostředí České republiky	Z	Stárkov splašková kanalizace a ČOV	CZK	1,00	20130528	20251031	3	2465146.6	2465146.6	1991984.85	137449.28	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000009139	653594	45317054	Komerční banka, a.s.	Ú	Polyfunkční komunitní centrum Hejtmánkovice	CZK	2,28	20190129	20290520	3	11000000	10999999.92	5660000	853691.63	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009139	653594	15886492	UniCredit Leasing CZ, a.s.	Ú	Traktor John Deere	CZK	7,046	20231017	20250917	4	2018790	2018790	88589.02	49781.3	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009141	653691	45244782	Česká spořitelna, a.s.	Ú	Koupě bytového domu, výstavba ČOV a infrastruktury	CZK	8,60	20131009	20250930	1	5872000	5810806	5386320	770568.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009141	653691	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitosti "Vojtěchovo pohostinství"	CZK	1,32	20150330	20280131	1	2800000	2418116	1489990.35	197824.14	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009141	653691	45244782	Česká spořitelna, a.s.	Ú	Splašková kanalizace a ČOV	CZK	1,89	20191011	20420331	1	28608151	28608151	1050000	1772658.85	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009141	653691	45244782	Česká spořitelna, a.s.	Ú	Splašková kanalizace a ČOV	CZK	7,37	20171220	20241231	1	1391500	1039900	1039900	52896.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009141	653691	45244782	Česká spořitelna, a.s.	Ú	rezerva pro investiční akce	CZK	1,18 % ročně, 1-měsíční PRIBOR	20210915	20220831	1	1250000	0	0	5159.72	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009143	272515	45244782	Česká spořitelna, a.s.	Ú	Investiční akce - Přestavba prodejny potravin	CZK	2,04	20191223	20251231	2	1500000	1500000	631000	15032.79	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009143	272515	45244782	Česká spořitelna, a.s.	Ú	Investiční akce - Výstavba multifunkčního domu	CZK	7,68	20220125	20251231	2	900000	900000	600000	59124.38	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009143	272515	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce místní komunikace	CZK	4,5	20210419	20251231	2	1500000	1500000	750000	73981.38	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009144	272841	45244782	Česká spořitelna, a.s.	Ú	Refinancování úvěru na Areál zdraví  a sportu Meziměstí	CZK	0,62%	20151218	20231231	1	10124401.48	10124401.48	10124401.48	255560.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009144	272841	45317054	Komerční banka, a.s.	Ú	Dostavba splaškové kanalizace	CZK	1,37 % p.a.	20180529	20230228	1	7000000	5824072.81	5824072.81	201789.89	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009144	272841	45317054	Komerční banka, a.s.	Ú	Investiční akce a opravy, spolúčast na dotaci	CZK	1M PRIBOR+ 0,18 p.a.	20201222	20261231	1	5000000	5000000	1440000	622286.03	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009144	272841	63998980	ČSOB Leasing, a.s.	Ú	Žací stroj KUBOTA	CZK	0,01% p.a.	20210831	20230930	1	250000	250000	250000	5490.8	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009145	273287	45244782	Česká spořitelna, a.s.	Ú	Žďárky - splašková kanalizace a ČOV	CZK	0,3	20160530	20370630	1	18000000	18000000	4500024	2791658.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009224	273571	45317054	Komerční banka, a.s.	Ú	Sportoviště města Holice	CZK	1,68	20180523	20290930	1	35000000	35000000	14874966	2436027.66	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009224	273571	45317054	Komerční banka, a.s.	Ú	Výstavba nové Základní umělecké školy v Holicích	CZK	1,59	20130801	20241220	1	28000000	28000000	25200072	2596851	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009225	273660	45244782	Česká spořitelna, a.s.	Ú	modernizace areálu technických služeb	CZK	0,73	20151211	20270731	1	28000000	28000000	17966718	1065017.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000009237	190900	45317054	Komerční banka, a.s.	Ú	Nezbytné investice v období 2016-2019	CZK	0,05	20160715	20310920	1	6000000	6000000	2900580	460970.2	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
